event_id,time_utc,mag,status,place,lon,lat,depth_km
usc000tbw1,2015-01-03T10:43:06.500Z,2.5,reviewed,"10 km SW of Hunnewell, Kansas",-97.4898,36.9334,7.115
usc000tbeh,2015-01-03T12:16:30.600Z,3.4,reviewed,"8 km WNW of Medford, Oklahoma",-97.8137,36.8466,6.076
usc000tbfj,2015-01-03T16:54:48.400Z,3.4,reviewed,"7 km WSW of Lamont, Oklahoma",-97.6265,36.6592,5
usc000tbft,2015-01-03T18:07:58Z,2.7,reviewed,"6 km S of Cedar Valley, Oklahoma",-97.5705,35.8016,6.769
usc000tbgq,2015-01-03T18:28:47.200Z,3,reviewed,"6 km SSE of Byron, OK",-98.2769,36.853,6.269
usc000tbi4,2015-01-03T21:31:35.100Z,2.9,reviewed,"7 km S of Guthrie, Oklahoma",-97.4246,35.8129,7.658
usc000tbvd,2015-01-03T21:35:39.800Z,2.7,reviewed,"6 km S of Guthrie, Oklahoma",-97.4281,35.8184,6.833
usc000tbv8,2015-01-03T21:53:23.300Z,2.6,reviewed,"13 km NNE of Nescatunga, Oklahoma",-98.1153,36.875,7.11
usc000tblj,2015-01-04T10:55:39.800Z,3.5,reviewed,"4 km S of Harper, Kansas",-98.0233,37.2454,4.87
usc000tbus,2015-01-04T14:49:29.600Z,2.6,reviewed,"5 km NNE of Billings, Oklahoma",-97.4278,36.5737,6.184
usc000tbnt,2015-01-04T21:37:01.300Z,3.6,reviewed,"6 km S of Guthrie, Oklahoma",-97.4362,35.8196,6.604
usc000tbpb,2015-01-04T22:41:12.200Z,2.8,reviewed,"5 km WSW of Lamont, Oklahoma",-97.6188,36.6694,5
usc000tcb6,2015-01-04T23:57:18.870Z,2.6,reviewed,"5 km SSW of Harper, Kansas",-98.0504,37.2381,5
usc000tbtm,2015-01-05T12:14:19.800Z,3.5,reviewed,Oklahoma,-98.1117,36.7411,6.598
usc000tbtr,2015-01-05T12:57:34.830Z,3,reviewed,Kansas,-98.0891,37.0214,5
usc000tbtx,2015-01-05T13:52:06.700Z,3.1,reviewed,"3 km ESE of Nescatunga, Oklahoma",-98.1112,36.7453,6.522
usc000tbut,2015-01-05T15:23:30.400Z,2.6,reviewed,"3 km WSW of Quay, Oklahoma",-96.7472,36.1517,4.158
usc000tcbm,2015-01-05T21:54:35.010Z,2.9,reviewed,"4 km WSW of Danville, Kansas",-97.936,37.2656,4.83
usc000tbz7,2015-01-05T22:06:43.600Z,3.6,reviewed,"3 km SE of Perry, Oklahoma",-97.2623,36.2611,5
usc000tcw6,2015-01-05T22:13:28Z,2.7,reviewed,"4 km SE of Perry, Oklahoma",-97.2605,36.2563,4.915
usc000tc8s,2015-01-05T22:22:54.700Z,2.9,reviewed,"3 km SSE of Perry, Oklahoma",-97.2677,36.2581,4.972
usc000tbzv,2015-01-05T22:27:39.800Z,3.6,reviewed,"4 km SE of Perry, Oklahoma",-97.2616,36.2603,4.356
usc000tc8e,2015-01-05T23:00:16.900Z,2.5,reviewed,Oklahoma,-97.2918,35.9418,5.167
usc000tc6l,2015-01-06T00:21:52Z,2.6,reviewed,"13 km WSW of Red Rock, Oklahoma",-97.3236,36.4169,4.923
usc000tc60,2015-01-06T01:03:37.700Z,2.8,reviewed,"7 km S of Guthrie, Oklahoma",-97.4224,35.8118,5.46
usc000tc4t,2015-01-06T04:48:49.200Z,2.9,reviewed,"6 km SSE of Manchester, Oklahoma",-98.0064,36.9367,4.274
usc000tc57,2015-01-06T05:43:18.300Z,2.6,reviewed,"5 km SE of Perry, Oklahoma",-97.2478,36.2575,5.958
usc000ten2,2015-01-06T14:32:43.720Z,2.5,reviewed,"4 km E of Nescatunga, Oklahoma",-98.104,36.75,6.8
usc000tc5b,2015-01-06T15:45:15.300Z,3.1,reviewed,"4 km SE of Perry, Oklahoma",-97.26,36.2591,5.456
usc000tc6u,2015-01-06T17:50:22.600Z,2.8,reviewed,"4 km SSE of Perry, Oklahoma",-97.2629,36.2579,5.714
usc000tc6f,2015-01-06T18:05:31.700Z,2.9,reviewed,"4 km SE of Perry, Oklahoma",-97.257,36.2605,5.548
usc000tc78,2015-01-06T18:27:16.600Z,2.8,reviewed,"3 km SSE of Perry, Oklahoma",-97.2751,36.2637,5.469
usc000tcdu,2015-01-06T18:28:04.200Z,3.1,reviewed,Oklahoma,-97.2609,36.2592,5.572
usc000tc74,2015-01-06T18:29:22.500Z,2.5,reviewed,Oklahoma,-97.2645,36.2542,5.75
usc000tc7z,2015-01-06T21:10:31.550Z,3.5,reviewed,"4 km ENE of Irving, Texas",-96.9027,32.835,5.93
usc000tc8i,2015-01-06T21:55:19.120Z,3.5,reviewed,western Texas,-100.8647,32.8662,3.95
usc000tc8v,2015-01-06T21:55:25Z,2.5,reviewed,"8 km E of Orlando, Oklahoma",-97.2831,36.15,5.369
usc000tcfe,2015-01-06T23:03:48.300Z,2.5,reviewed,"3 km NW of Pond Creek, Oklahoma",-97.8293,36.6955,6.15
usc000tca3,2015-01-06T23:10:48.300Z,3,reviewed,"10 km W of Lamont, Oklahoma",-97.6764,36.6932,4.809
usc000tca0,2015-01-06T23:13:38.100Z,2.7,reviewed,"4 km ESE of Nescatunga, Oklahoma",-98.1038,36.7418,6.043
usc000tca7,2015-01-07T00:52:09.050Z,3.6,reviewed,"6 km NE of Irving, Texas",-96.8922,32.847,5
usc000tcag,2015-01-07T02:11:17.810Z,2.9,reviewed,"4 km E of Irving, Texas",-96.8962,32.8085,8.24
usc000tcai,2015-01-07T02:12:16.390Z,2.7,reviewed,"3 km NNE of Irving, Texas",-96.9375,32.8485,5
usc000tceg,2015-01-07T06:21:09.800Z,2.5,reviewed,"6 km SE of Wakita, Oklahoma",-97.8749,36.8344,3.901
usc000tcc6,2015-01-07T06:59:03.320Z,3.1,reviewed,"4 km NE of Irving, Texas",-96.9131,32.8417,5
usc000tcdx,2015-01-07T08:17:51.600Z,2.5,reviewed,"2 km ESE of Nescatunga, Oklahoma",-98.1212,36.7476,4.17
usc000tcci,2015-01-07T10:25:31.100Z,2.9,reviewed,"8 km NNW of Hunter, Oklahoma",-97.7115,36.6296,5.71
usc000tcdq,2015-01-07T11:30:42.700Z,2.6,reviewed,"7 km ESE of Pond Creek, Oklahoma",-97.7216,36.6485,5
usc000tcdk,2015-01-07T14:34:02.760Z,2.7,reviewed,"4 km ENE of Irving, Texas",-96.9063,32.8367,5
usc000tce9,2015-01-07T15:57:30.110Z,2.7,reviewed,"4 km NE of Irving, Texas",-96.9171,32.8464,7.24
usc000tceq,2015-01-07T16:14:26.900Z,2.8,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4442,35.8139,6.776
usc000tces,2015-01-07T16:30:42.100Z,2.6,reviewed,"5 km SSW of Perry, Oklahoma",-97.3026,36.242,5.49
usc000tcfw,2015-01-07T19:41:37.900Z,3.8,reviewed,"6 km S of Guthrie, Oklahoma",-97.4291,35.8173,6.933
usc000td62,2015-01-08T00:53:54.300Z,2.5,reviewed,"6 km NNW of Lahoma, Oklahoma",-98.1216,36.4373,7.289
usc000td1l,2015-01-08T05:06:59.800Z,3,reviewed,"13 km N of Nescatunga, Oklahoma",-98.1351,36.8723,7.034
usc000td64,2015-01-08T05:35:08.500Z,2.7,reviewed,"6 km NNE of Glencoe, Oklahoma",-96.9046,36.286,4.239
usc000td7p,2015-01-08T08:15:19.300Z,2.5,reviewed,"11 km W of Mulhall, Oklahoma",-97.5312,36.0837,5
usc000td7n,2015-01-08T08:55:42.100Z,2.6,reviewed,"8 km NW of Helena, Oklahoma",-98.3245,36.6041,5
usc000td82,2015-01-08T09:25:33.100Z,2.6,reviewed,"3 km SSE of Perry, Oklahoma",-97.2655,36.2608,5.716
usc000td6e,2015-01-08T10:44:26.100Z,2.7,reviewed,"17 km SW of Hardtner, Kansas",-98.8029,36.9183,3.566
usc000td9r,2015-01-08T14:50:30.600Z,2.7,reviewed,"6 km SSE of Manchester, Oklahoma",-98.0033,36.9385,5
usc000td9w,2015-01-08T15:26:55.400Z,2.6,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5553,36.7528,3.789
usc000te3s,2015-01-08T17:45:21.080Z,2.5,reviewed,"15 km NE of Leon, Oklahoma",-97.299,33.968,8.3
usc000tdbw,2015-01-08T19:39:18Z,2.5,reviewed,"8 km S of Guthrie, Oklahoma",-97.4098,35.8071,7.526
usc000tdd7,2015-01-08T20:12:44.010Z,2.6,reviewed,"4 km N of Venus, Texas",-97.0944,32.4778,5
usc000te2u,2015-01-08T22:03:42.200Z,3,reviewed,"1 km NW of Carmen, Oklahoma",-98.4708,36.5852,5
usc000tedt,2015-01-09T06:19:54.600Z,2.7,reviewed,"3 km NW of Perkins, Oklahoma",-97.0583,35.9994,4.016
usc000te4p,2015-01-09T06:44:16.400Z,3.5,reviewed,"7 km S of Guthrie, Oklahoma",-97.418,35.8143,6.593
usc000te67,2015-01-09T06:53:57.200Z,3.1,reviewed,"7 km S of Guthrie, Oklahoma",-97.4212,35.8159,7.452
usc000te5e,2015-01-09T07:44:02.200Z,2.7,reviewed,"5 km SSW of Perry, Oklahoma",-97.3048,36.2419,5.185
usc000te65,2015-01-09T09:23:29.200Z,2.8,reviewed,"7 km S of Guthrie, Oklahoma",-97.4131,35.8148,6.904
usc000te6q,2015-01-09T16:39:48.700Z,3.5,reviewed,"3 km ESE of Morrison, Oklahoma",-96.9784,36.2842,5.284
usc000te6x,2015-01-09T16:51:50.400Z,3.3,reviewed,"7 km NNE of Glencoe, Oklahoma",-96.8926,36.2886,4.898
usc000teeu,2015-01-10T04:26:07.500Z,3,reviewed,"7 km S of Guthrie, Oklahoma",-97.4153,35.8136,7.063
usc000tef0,2015-01-10T05:06:52.600Z,3.1,reviewed,"3 km SSE of Perry, Oklahoma",-97.2732,36.2627,4.949
usc000tef1,2015-01-10T05:12:39.200Z,2.9,reviewed,"5 km NNE of Dale, Oklahoma",-97.0145,35.434,3.327
usc000tef3,2015-01-10T05:29:14.700Z,2.6,reviewed,"6 km S of Guthrie, Oklahoma",-97.415,35.8195,3.851
usc000tef6,2015-01-10T06:14:03.300Z,3.2,reviewed,"4 km ESE of Perry, Oklahoma",-97.2469,36.2699,5.329
usc000teff,2015-01-10T08:39:19.100Z,3,reviewed,"11 km ENE of Wakita, Oklahoma",-97.7994,36.9163,3.081
usc000tgk1,2015-01-10T11:52:42.400Z,2.6,reviewed,"6 km NW of Quinlan, Oklahoma",-99.0864,36.5019,5.889
usc000tege,2015-01-10T12:35:54.200Z,2.6,reviewed,Oklahoma,-99.0779,36.4941,5
usc000tegk,2015-01-10T13:27:25Z,3.2,reviewed,"8 km S of Covington, Oklahoma",-97.57,36.23,5
usc000tei4,2015-01-10T16:36:26.260Z,3.2,reviewed,"7 km ENE of Anthony, Kansas",-97.9438,37.1703,5
ismpkansas70065448,2015-01-10T23:51:52.730Z,2.64,reviewed,"2 km W of Freeport, Kansas",-97.8895,37.1998333,7.78
usc000telq,2015-01-11T00:05:08.860Z,2.9,reviewed,"3 km W of Freeport, Kansas",-97.8925,37.1966,7.3
usc000tem5,2015-01-11T04:31:57.200Z,2.6,reviewed,"3 km NE of Carmen, Oklahoma",-98.4322,36.6051,5
usc000thwi,2015-01-11T05:04:12.300Z,2.5,reviewed,"10 km SSW of Burlington, Oklahoma",-98.4862,36.8192,5
ismpkansas70065603,2015-01-11T06:08:15.750Z,2.62,reviewed,"2 km W of Freeport, Kansas",-97.8881667,37.199,7.8
usc000thxg,2015-01-11T06:53:35.500Z,2.6,reviewed,"8 km S of Guthrie, Oklahoma",-97.4074,35.8052,6.943
usc000tevs,2015-01-11T09:11:39.500Z,2.5,reviewed,"8 km NE of Kremlin, Oklahoma",-97.7535,36.5958,5.686
usc000tiaq,2015-01-11T09:20:01.300Z,2.5,reviewed,"8 km NE of Kremlin, Oklahoma",-97.7538,36.5976,5
usc000temr,2015-01-11T10:28:21.900Z,3.4,reviewed,"8 km SSE of Guthrie, Oklahoma",-97.4063,35.805,6.686
usc000teux,2015-01-11T21:13:50.400Z,2.8,reviewed,"9 km N of Lucien, Oklahoma",-97.4518,36.3608,8.146
usc000teq7,2015-01-12T00:10:50.400Z,2.6,reviewed,"9 km W of Mulhall, Oklahoma",-97.513,36.0578,5.384
usc000teup,2015-01-12T03:27:39.600Z,2.5,reviewed,"3 km SW of Medford, Oklahoma",-97.7679,36.7885,6.049
usc000tetn,2015-01-12T03:36:36.200Z,2.5,reviewed,"2 km ESE of Nescatunga, Oklahoma",-98.131,36.743,5
usc000terd,2015-01-12T04:05:43.300Z,2.7,reviewed,"9 km W of Mulhall, Oklahoma",-97.5129,36.0562,5.486
usc000tet8,2015-01-12T13:06:30.700Z,2.6,reviewed,"5 km NE of Stillwater, Oklahoma",-97.0066,36.1462,5.664
usc000tetm,2015-01-12T14:43:24.900Z,2.6,reviewed,"4 km SE of Perry, Oklahoma",-97.2478,36.2593,5.803
usc000tex7,2015-01-12T19:32:49.600Z,2.6,reviewed,"7 km S of Guthrie, Oklahoma",-97.4394,35.8147,6.636
usc000texs,2015-01-12T19:44:41.900Z,2.6,reviewed,"3 km ESE of Perry, Oklahoma",-97.2518,36.2742,4.404
usc000tezc,2015-01-12T20:38:29.300Z,2.6,reviewed,"3 km SSW of Morrison, Oklahoma",-97.0173,36.2674,5.711
usc000tf1e,2015-01-12T22:26:30.700Z,2.7,reviewed,"6 km SW of Lamont, Oklahoma",-97.6007,36.6472,5.136
usc000tf2l,2015-01-13T02:10:25.200Z,3.1,reviewed,"3 km N of Meridian, Oklahoma",-97.2394,35.8755,6.577
usc000tf80,2015-01-13T08:08:59.100Z,2.5,reviewed,"7 km ESE of Byron, Oklahoma",-98.2098,36.8825,6.337
usc000tf5f,2015-01-13T09:59:46.400Z,3.6,reviewed,"2 km ENE of Medford, Oklahoma",-97.7066,36.8175,5.5
usc000tf7s,2015-01-13T12:00:36.300Z,2.8,reviewed,"6 km ENE of Covington, Oklahoma",-97.5183,36.3318,7.267
usc000tf74,2015-01-13T13:55:40.700Z,2.8,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6217,36.9483,4.053
usc000tf78,2015-01-13T14:06:38Z,2.6,reviewed,"2 km NE of Medford, Oklahoma",-97.7067,36.8222,5.433
usc000tf85,2015-01-13T16:15:31.700Z,2.6,reviewed,"9 km S of Covington, Oklahoma",-97.5693,36.2254,5.054
usc000tfaf,2015-01-13T16:24:04.200Z,2.6,reviewed,"0 km SE of Byron, Oklahoma",-98.2869,36.8955,4.968
usc000tfa3,2015-01-13T17:07:05Z,2.8,reviewed,"9 km NW of Arcadia, Oklahoma",-97.3875,35.739,5.433
usc000tfbd,2015-01-13T17:53:15.200Z,2.5,reviewed,"4 km NE of Renfrow, Oklahoma",-97.617,36.9529,5
usc000tff7,2015-01-13T19:17:01.700Z,2.5,reviewed,"4 km NW of Perkins, Oklahoma",-97.0632,36.0049,4.813
usc000tfdb,2015-01-13T20:07:18.200Z,2.5,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6216,36.9479,4.807
usc000tfsb,2015-01-13T20:16:48.500Z,2.5,reviewed,"6 km ENE of Covington, Oklahoma",-97.519,36.3311,7.063
usc000tfds,2015-01-13T20:18:37.500Z,2.9,reviewed,"8 km S of Guthrie, Oklahoma",-97.4139,35.8073,6.448
usc000tff8,2015-01-13T21:02:06.500Z,2.6,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5572,36.7553,6.87
usc000tfgh,2015-01-13T22:28:06.800Z,2.6,reviewed,"12 km ESE of Orlando, Oklahoma",-97.2485,36.1217,5.47
usc000tfh3,2015-01-14T00:06:42.400Z,3,reviewed,"7 km S of Guthrie, Oklahoma",-97.4146,35.8085,6.712
usc000tfh9,2015-01-14T00:46:27.600Z,3.1,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5552,36.7537,5
usc000tfhw,2015-01-14T01:42:36Z,3.1,reviewed,"6 km ENE of Covington, Oklahoma",-97.516,36.3318,7.158
usc000tfr9,2015-01-14T02:11:41.500Z,2.5,reviewed,"7 km NE of Nardin, Oklahoma",-97.3856,36.8583,7.595
usc000tfit,2015-01-14T03:45:52Z,3.3,reviewed,"4 km SE of Cherokee, Oklahoma",-98.3125,36.7276,4.915
usc000tfk0,2015-01-14T06:53:24.300Z,2.9,reviewed,"9 km N of Lucien, Oklahoma",-97.451,36.3621,6.935
usc000tfmy,2015-01-14T08:13:50.400Z,2.7,reviewed,"7 km ENE of Covington, Oklahoma",-97.5129,36.3334,5
usc000tfmm,2015-01-14T10:39:27Z,2.7,reviewed,"7 km W of Jefferson, Oklahoma",-97.8708,36.7143,5.923
ismpkansas70066643,2015-01-14T13:21:39.100Z,2.68,reviewed,"2 km W of Freeport, Kansas",-97.8898333,37.1998333,7.89
usc000tfmp,2015-01-14T13:52:23.200Z,2.5,reviewed,"8 km W of Jefferson, Oklahoma",-97.8802,36.7128,6.25
usc000tfrx,2015-01-14T18:23:11.800Z,3,reviewed,"3 km N of Meridian, Oklahoma",-97.2447,35.8765,5.269
usc000tgac,2015-01-15T05:57:43.700Z,2.5,reviewed,"6 km S of Guthrie, Oklahoma",-97.4248,35.8168,6.793
usc000tfyb,2015-01-15T06:57:07.400Z,3,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6158,36.9518,5
usc000tfyf,2015-01-15T07:23:50.500Z,2.6,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4467,35.8124,5.284
usc000tfyh,2015-01-15T07:36:31.200Z,3.3,reviewed,"6 km ENE of Covington, Oklahoma",-97.5209,36.3294,7.045
usc000tfyj,2015-01-15T07:43:14.600Z,2.7,reviewed,"4 km ESE of Kremlin, Oklahoma",-97.7799,36.5308,3.355
usc000tfyn,2015-01-15T07:47:28.100Z,3.1,reviewed,"7 km W of Jefferson, Oklahoma",-97.8734,36.715,5.58
usc000tg1d,2015-01-15T10:05:55.700Z,2.5,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.448,35.8142,6.977
usc000tg1z,2015-01-15T14:43:31Z,2.5,reviewed,"1 km N of Breckinridge, Oklahoma",-97.7349,36.4546,5
usc000tg1l,2015-01-15T14:59:44.600Z,2.8,reviewed,"7 km S of Manchester, Oklahoma",-98.0248,36.9295,5
usc000tg1m,2015-01-15T15:05:56.600Z,2.5,reviewed,"7 km SSE of Manchester, Oklahoma",-98.021,36.9293,3.774
usc000tg73,2015-01-15T16:01:48.010Z,2.7,reviewed,"6 km SW of Mayfield, Kansas",-97.5941,37.2102,6.14
usc000tg1w,2015-01-15T16:04:46.340Z,2.9,reviewed,"3 km SW of Bluff City, Kansas",-97.9016,37.0535,9.5
usc000tg6c,2015-01-15T17:06:24.100Z,2.7,reviewed,"4 km ENE of Covington, Oklahoma",-97.5349,36.3222,6.646
usc000tg6h,2015-01-15T18:06:55.300Z,2.9,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4511,35.816,6.709
usc000tg6m,2015-01-15T18:47:20.800Z,3.6,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6149,36.9524,5.049
usc000tg88,2015-01-15T19:22:40.500Z,2.5,reviewed,"4 km ENE of Covington, Oklahoma",-97.5387,36.3212,7.088
usc000tg9c,2015-01-15T19:51:51.200Z,2.5,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6158,36.9542,5
usc000tgam,2015-01-15T22:29:21.700Z,2.7,reviewed,"7 km S of Guthrie, Oklahoma",-97.439,35.816,4.735
usc000tgb2,2015-01-16T00:14:58.100Z,2.7,reviewed,"5 km NW of Nescatunga, Oklahoma",-98.1908,36.7968,4.984
usc000tiq3,2015-01-16T00:15:57.800Z,2.9,reviewed,"2 km NE of Medford, Oklahoma",-97.7084,36.8224,5.437
usc000tir4,2015-01-16T00:19:18Z,2.7,reviewed,"7 km N of Crescent, Oklahoma",-97.6031,36.0191,5.474
usc000tgbn,2015-01-16T03:58:19.400Z,3.1,reviewed,"7 km S of Guthrie, Oklahoma",-97.4399,35.8155,6
usc000tgce,2015-01-16T06:53:31.300Z,3,reviewed,"6 km NNE of Wakita, Oklahoma",-97.9071,36.9377,4.546
ismpkansas70067083,2015-01-16T07:24:09.610Z,2.73,reviewed,"8 km NNE of Manchester, Oklahoma",-98.016,37.0728333,7.01
usc000tglu,2015-01-16T07:40:26.800Z,2.5,reviewed,"6 km S of Guthrie, Oklahoma",-97.4331,35.8187,5.183
usc000tgdp,2015-01-16T13:41:31.600Z,3.1,reviewed,"5 km NW of Quinlan, Oklahoma",-99.0853,36.4888,7.684
usc000tgha,2015-01-16T14:34:22.700Z,2.5,reviewed,"6 km W of Lamont, Oklahoma",-97.6317,36.7013,4.548
usc000tgjf,2015-01-16T14:42:57.700Z,2.5,reviewed,"5 km NE of Hunter, Oklahoma",-97.6156,36.6008,2.546
usc000tgla,2015-01-16T19:13:15.900Z,2.8,reviewed,"5 km ENE of Covington, Oklahoma",-97.5325,36.3264,6.596
usc000tgmf,2015-01-16T21:50:44.600Z,2.7,reviewed,"4 km S of Fallis, Oklahoma",-97.1161,35.7089,6.199
usc000tgmg,2015-01-16T22:29:34Z,3.4,reviewed,"6 km NE of Hunter, Oklahoma",-97.6125,36.6032,5.645
usc000tgns,2015-01-17T01:04:17.100Z,3.2,reviewed,"7 km S of Manchester, Oklahoma",-98.0313,36.93,5
usc000tgpe,2015-01-17T06:33:41.400Z,3.4,reviewed,"7 km SSW of Jet, Oklahoma",-98.2171,36.603,5
usc000tgs3,2015-01-17T17:47:26.100Z,3.1,reviewed,"5 km S of Pawnee, Oklahoma",-96.8061,36.2888,5
usc000tgv8,2015-01-17T22:42:13.200Z,3.2,reviewed,"5 km S of Langston, Oklahoma",-97.2665,35.8936,6.898
usc000tgxs,2015-01-18T10:17:26.700Z,3.1,reviewed,"9 km ENE of Cherokee, Oklahoma",-98.2708,36.7989,6.003
usc000tgxv,2015-01-18T11:12:49.900Z,2.9,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6148,36.9536,4.895
usc000tgyx,2015-01-18T16:23:04.600Z,3,reviewed,"3 km W of Jefferson, Oklahoma",-97.8273,36.7234,4.952
usc000tgz2,2015-01-18T16:53:15.800Z,2.8,reviewed,"3 km W of Jefferson, Oklahoma",-97.8326,36.7248,5
usc000th1l,2015-01-18T23:54:38.800Z,3.1,reviewed,"11 km S of Bluff City, Kansas",-97.8559,36.9745,5
usc000th1v,2015-01-19T01:01:03.300Z,3.8,reviewed,"2 km ENE of Medford, Oklahoma",-97.709,36.8175,4.946
usc000th2x,2015-01-19T08:07:36.700Z,2.9,reviewed,"11 km S of Bluff City, Kansas",-97.859,36.9744,5
usc000th34,2015-01-19T09:51:15.500Z,2.7,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6166,36.9495,5
usc000th35,2015-01-19T09:54:31.660Z,3.5,reviewed,"2 km NW of Freeport, Kansas",-97.8723,37.2146,5
usc000th3e,2015-01-19T10:19:20.200Z,3.8,reviewed,"6 km NW of Nescatunga, Oklahoma",-98.1959,36.8025,4.268
usc000th65,2015-01-19T10:27:29.600Z,2.9,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4485,35.8204,5.529
usc000thnl,2015-01-19T11:05:01.200Z,2.5,reviewed,"7 km WSW of Pawnee, Oklahoma",-96.8749,36.3005,5.028
usc000thnf,2015-01-19T12:30:17.600Z,2.5,reviewed,"3 km SSE of Perry, Oklahoma",-97.2797,36.2579,5
usc000thn0,2015-01-19T12:43:35.600Z,2.6,reviewed,"7 km S of Guthrie, Oklahoma",-97.4169,35.8084,5.581
usc000th61,2015-01-19T14:48:13.400Z,3.4,reviewed,"5 km S of Pawnee, Oklahoma",-96.811,36.2908,3.947
usc000thke,2015-01-19T18:30:44.800Z,2.8,reviewed,"6 km S of Guthrie, Oklahoma",-97.4389,35.8204,5.312
ismpkansas70067863,2015-01-19T18:45:33.860Z,2.77,reviewed,"2 km W of Freeport, Kansas",-97.8866667,37.199,7.9
usc000th93,2015-01-19T19:10:11.700Z,2.6,reviewed,"10 km WSW of Red Rock, Oklahoma",-97.291,36.4219,5.668
usc000thas,2015-01-19T21:17:09.900Z,3,reviewed,"5 km S of Pawnee, Oklahoma",-96.8017,36.2881,3.966
ismpkansas70067963,2015-01-19T23:21:06.170Z,2.71,reviewed,"2 km ESE of Milan, Kansas",-97.6523333,37.2498333,4.78
usc000thch,2015-01-20T00:25:47.400Z,3.1,reviewed,"5 km NNW of Nescatunga, Oklahoma",-98.1662,36.8046,6.086
usc000thim,2015-01-20T03:22:00.100Z,2.7,reviewed,"4 km ENE of Renfrow, Oklahoma",-97.6082,36.9373,5.756
usc000thgu,2015-01-20T03:39:10.600Z,2.6,reviewed,"3 km W of Jefferson, Oklahoma",-97.8262,36.7201,6.096
usc000thdg,2015-01-20T04:10:49.540Z,2.6,reviewed,"11 km W of Norwich, Kansas",-97.9728,37.4451,6.38
usc000thha,2015-01-20T05:39:35.100Z,2.6,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6224,36.9494,7.078
usc000thgr,2015-01-20T15:27:03.300Z,3.5,reviewed,"3 km ENE of Renfrow, Oklahoma",-97.6179,36.9395,1.649
usc000thki,2015-01-20T19:37:04.150Z,2.6,reviewed,"6 km NE of Irving, Texas",-96.9093,32.8615,8.77
usc000thky,2015-01-20T20:25:49.390Z,3,reviewed,"4 km ENE of Irving, Texas",-96.9055,32.8221,9.04
usc000ti0s,2015-01-20T20:50:02.540Z,2.5,reviewed,"4 km NNE of Irving, Texas",-96.9265,32.8526,8.32
usc000tstv,2015-01-21T00:12:12Z,2.5,reviewed,"3 km W of Jefferson, Oklahoma",-97.8297,36.7224,4.943
usc000tifi,2015-01-22T01:13:34.300Z,2.6,reviewed,"2 km SSE of Pawnee, Oklahoma",-96.7961,36.3162,5
usc000ti3i,2015-01-22T03:23:22.300Z,3.1,reviewed,"1 km ENE of Renfrow, Oklahoma",-97.6441,36.9312,2.275
usc000tif4,2015-01-22T05:11:03.900Z,2.6,reviewed,"3 km WSW of Pawnee, Oklahoma",-96.845,36.3291,5
usc000ti4f,2015-01-22T05:36:27.600Z,3.1,reviewed,"9 km ESE of Orlando, Oklahoma",-97.2733,36.1299,5.09
usc000ti4j,2015-01-22T06:15:08.900Z,2.6,reviewed,"2 km NNE of Renfrow, Oklahoma",-97.6428,36.9417,5
usc000tiea,2015-01-22T07:39:48Z,2.5,reviewed,"7 km ESE of Renfrow, Oklahoma",-97.5785,36.8962,4.684
usc000tidk,2015-01-22T08:14:34.600Z,2.5,reviewed,"2 km NE of Red Rock, Oklahoma",-97.1544,36.4734,5
usc000tiam,2015-01-22T10:08:19.100Z,2.5,reviewed,"2 km SSE of Pawnee, Oklahoma",-96.7892,36.3162,8.097
usc000tia6,2015-01-22T12:47:05.600Z,2.6,reviewed,"8 km NW of Hunter, Oklahoma",-97.7155,36.6269,3.368
usc000ti9z,2015-01-22T13:16:52.900Z,2.7,reviewed,"1 km NNE of Jones, Oklahoma",-97.2818,35.5758,5
usc000tieb,2015-01-22T20:40:35.900Z,2.8,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4435,35.8183,4.833
usc000tih5,2015-01-23T02:36:28.300Z,2.8,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6238,36.9473,4.672
usc000tihz,2015-01-23T04:00:41.470Z,3.7,reviewed,"8 km NNW of Caldwell, Kansas",-97.6561,37.0946,5.07
usc000tiqq,2015-01-23T05:02:27.100Z,2.5,reviewed,"9 km ESE of Orlando, Oklahoma",-97.2753,36.1271,7.398
ismpkansas70069008,2015-01-23T14:39:28.570Z,2.75,reviewed,"3 km W of Freeport, Kansas",-97.8908333,37.2003333,7.92
usc000tipv,2015-01-23T15:49:59.700Z,2.7,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6201,36.9504,7.081
