event_id,time_utc,mag,status,place,lon,lat,depth_km,cell_id,Z,x_m,y_m,is_post,t_sec_pre0,t_sec_post0
us20002525,2015-04-08T17:37:17.300Z,2.8,reviewed,"6 km N of Hunter, Oklahoma",-97.6732,36.6255,6.061,1312,1,-148241.344622229,1510102.64325001,1,39980237.3,1877837.29999995
us2000255s,2015-04-08T20:47:35.100Z,3.1,reviewed,"6 km S of Guthrie, Oklahoma",-97.424,35.8219,4.722,1098,1,-127513.217420766,1419750.09618835,1,39991655.0999999,1889255.0999999
us2000255v,2015-04-08T20:52:00.500Z,4,reviewed,"6 km S of Guthrie, Oklahoma",-97.4191,35.8192,2.487,1098,1,-127078.989847436,1419441.25376853,1,39991920.5,1889520.5
us200025rv,2015-04-09T01:52:49.600Z,2.5,reviewed,"3 km W of Jefferson, Oklahoma",-97.8285,36.7226,5.404,1312,1,-161789.620472659,1521232.32823244,1,40009969.5999999,1907569.5999999
us2000259t,2015-04-09T03:38:08.500Z,3,reviewed,"3 km W of Jefferson, Oklahoma",-97.8312,36.7222,5.95,1312,1,-162029.3562058,1521192.12302255,1,40016288.5,1913888.5
us200025bd,2015-04-09T09:19:16.700Z,2.9,reviewed,"5 km W of Lucien, Oklahoma",-97.5149,36.2806,6.204,1227,1,-134833.446937536,1471237.76263991,1,40036756.7,1934356.70000005
us200025bg,2015-04-09T09:29:39.900Z,3.2,reviewed,Oklahoma,-97.2047,35.6249,5.393,1056,1,-108156.558476032,1397424.35424262,1,40037379.9000001,1934979.9000001
us200025cy,2015-04-09T10:22:07.500Z,2.6,reviewed,"7 km S of Guthrie, Oklahoma",-97.4149,35.8116,5,1098,1,-126715.580766343,1418584.78918681,1,40040527.5,1938127.5
us200025cr,2015-04-09T13:05:43.600Z,2.5,reviewed,"6 km SSE of Nash, Oklahoma",-98.0233,36.6142,5.812,1311,1,-179281.999550628,1509440.26285801,1,40050343.5999999,1947943.5999999
us200025dg,2015-04-09T15:24:05Z,2.5,reviewed,"3 km E of Amorita, Oklahoma",-98.2484,36.9232,3.738,1396,0,-198405.300286898,1544498.10832668,1,40058645,1956245
us200025f1,2015-04-09T18:40:31.700Z,3,reviewed,"7 km ESE of Marshall, Oklahoma",-97.5508,36.1254,5,1184,1,-138312.08001849,1453909.39415085,1,40070431.7,1968031.70000005
us200025f7,2015-04-09T19:06:36.900Z,2.5,reviewed,"9 km W of Medford, Oklahoma",-97.8397,36.8033,5.365,1355,1,-162605.481677048,1530291.08368851,1,40071996.9000001,1969596.9000001
us200025fq,2015-04-09T19:15:53.700Z,2.5,reviewed,"9 km W of Medford, Oklahoma",-97.8385,36.8012,5,1355,1,-162503.981995588,1530053.79432479,1,40072553.7,1970153.70000005
us200025fw,2015-04-09T19:21:45Z,2.5,reviewed,"4 km E of Amorita, Oklahoma",-98.2455,36.9188,5,1353,1,-198161.091337904,1543999.19753664,1,40072905,1970505
us200025g0,2015-04-09T19:47:56.300Z,2.7,reviewed,"6 km ENE of Covington, Oklahoma",-97.5249,36.3294,6.727,1227,1,-135635.717169396,1476717.2073433,1,40074476.3,1972076.29999995
ismpkansas70091903,2015-04-09T20:49:01.850Z,2.54,reviewed,"4 km SW of Bluff City, Kansas",-97.9158333,37.0528333,6.63,1397,0,-168770.173651698,1558377.38597148,1,40078141.8499999,1975741.8499999
us200025r2,2015-04-09T23:56:21.100Z,2.5,reviewed,"3 km SW of Marland, Oklahoma",-97.1861,36.5406,6.759,1271,1,-105206.90333183,1499943.20322445,1,40089381.0999999,1986981.0999999
us200025l8,2015-04-10T01:27:08.200Z,2.7,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2347,35.8112,6.188,1099,1,-110578.789621818,1418315.03034701,1,40094828.2000001,1992428.20000005
us200025lc,2015-04-10T03:02:00.400Z,2.7,reviewed,"4 km NW of Hunter, Oklahoma",-97.6937,36.5971,6.392,1312,1,-150114.10187538,1506953.75231668,1,40100520.4000001,1998120.4000001
us200025qs,2015-04-10T07:19:14.700Z,2.5,reviewed,"7 km S of Guthrie, Oklahoma",-97.4176,35.8148,4.312,1098,1,-126952.024941839,1418946.64740594,1,40115954.7000001,2013554.70000005
us200025kg,2015-04-10T10:07:32.600Z,3.2,reviewed,"3 km SSE of Meridian, Oklahoma",-97.234,35.811,5.75,1099,1,-110516.392448871,1418291.824589,1,40126052.5999999,2023652.5999999
us200025ky,2015-04-10T10:51:52.300Z,2.5,reviewed,"1 km NNE of Kremlin, Oklahoma",-97.8231,36.5605,6.532,1269,0,-161660.230329201,1503066.59684361,1,40128712.2999999,2026312.29999995
us200025mx,2015-04-10T16:46:10.200Z,2.7,reviewed,"12 km ESE of Billings, Oklahoma",-97.3232,36.4711,6.661,1271,1,-117475.306035335,1492319.09423694,1,40149970.2,2047570.20000005
us200026t5,2015-04-10T21:15:47.200Z,2.5,reviewed,"6 km SSE of Manchester, Oklahoma",-98.0042,36.9398,4.168,1397,0,-176820.554968193,1545875.50412547,1,40166147.2,2063747.20000005
us20002600,2015-04-11T12:33:33Z,2.6,reviewed,"6 km NNE of Guthrie, Oklahoma",-97.3935,35.9326,5.608,1142,1,-124600.518056996,1432103.64205609,1,40221213,2118813
us200026j9,2015-04-11T12:44:51.600Z,2.9,reviewed,"2 km ESE of Meridian, Oklahoma",-97.2171,35.8347,5,1099,1,-108968.936148358,1420925.72688839,1,40221891.5999999,2119491.5999999
us200026kj,2015-04-11T15:03:39.300Z,2.6,reviewed,"5 km NE of Hunter, Oklahoma",-97.6225,36.601,6.67,1313,0,-143796.751784489,1507280.48781303,1,40230219.3,2127819.29999995
us200026sm,2015-04-11T17:33:00.700Z,2.7,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0123,36.5102,5,1263,1,-267260.708609352,1500117.28126557,1,40239180.7000001,2136780.70000005
us200026ri,2015-04-11T18:58:39.600Z,3.1,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0309,36.511,7.231,1263,1,-268907.543468349,1500259.32219527,1,40244319.5999999,2141919.5999999
us200025vt,2015-04-12T00:42:03.300Z,3.4,reviewed,"6 km SE of Marshall, Oklahoma",-97.5644,36.1195,5.518,1184,1,-139535.798484288,1453268.60714155,1,40264923.2999999,2162523.29999995
us200026i9,2015-04-12T07:01:00.500Z,2.5,reviewed,"0 km WNW of Lucien, Oklahoma",-97.4599,36.2765,7.184,1227,1,-129945.626776202,1470701.98060956,1,40287660.5,2185260.5
us200026hy,2015-04-12T07:04:22.200Z,2.7,reviewed,"7 km WNW of Meridian, Oklahoma",-97.3238,35.8592,3.853,1099,1,-118483.155053129,1423796.43438088,1,40287862.2,2185462.20000005
us200027d7,2015-04-12T07:11:03.600Z,2.5,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2349,35.8091,6.692,1099,1,-110599.755752568,1418080.15272049,1,40288263.5999999,2185863.5999999
us200025ww,2015-04-12T08:18:36.300Z,3,reviewed,"7 km S of Guthrie, Oklahoma",-97.4164,35.8083,5.262,1098,1,-126855.414566056,1418217.34108217,1,40292316.2999999,2189916.29999995
ismpkansas70092998,2015-04-12T08:37:56.760Z,2.9,reviewed,"4 km W of Freeport, Kansas",-97.904,37.2006667,7.24,1440,0,-167396.021904056,1574918.59505172,1,40293476.76,2191076.75999999
us200025xn,2015-04-12T12:10:35.500Z,3.2,reviewed,"12 km ENE of Nash, Oklahoma",-97.9331,36.7214,6.885,1311,1,-171046.346397229,1521281.08488979,1,40306235.5,2203835.5
us200026hq,2015-04-12T14:26:00.600Z,2.6,reviewed,"4 km NW of Lambert, Oklahoma",-98.4573,36.7163,6.564,1309,0,-217434.634548948,1521781.29034784,1,40314360.5999999,2211960.5999999
us200026se,2015-04-12T16:39:14.380Z,2.9,reviewed,"4 km NNE of Coyle, Oklahoma",-97.222,35.992,6.1,1142,1,-109181.13367857,1438543.66839036,1,40322354.3800001,2219954.38000011
us200026hk,2015-04-12T16:41:08Z,2.5,reviewed,"4 km NNE of Coyle, Oklahoma",-97.2252,35.992,5.927,1142,1,-109467.025900967,1438547.34959919,1,40322468,2220068
us200027by,2015-04-12T21:12:36.500Z,2.6,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0333,36.7785,5.688,1354,1,-179774.153559068,1527861.86576093,1,40338756.5,2236356.5
us200027bv,2015-04-12T22:05:30Z,2.6,reviewed,"9 km E of Byron, Oklahoma",-98.1934,36.886,3.055,1353,1,-193649.005616793,1540217.75619859,1,40341930,2239530
us200027bz,2015-04-12T22:28:09Z,2.5,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0259,36.513,5,1263,1,-268456.95108365,1500469.11367875,1,40343289,2240889
us20002606,2015-04-12T22:55:56.100Z,3.5,reviewed,"4 km S of Cushing, Oklahoma",-96.775,35.949,4.45,1144,1,-69283.7621095947,1433309.04506362,1,40344956.0999999,2242556.0999999
us2000260u,2015-04-12T23:11:50.700Z,2.5,reviewed,"3 km SSW of Cushing, Oklahoma",-96.777,35.9547,3.943,1144,1,-69457.3363613839,1433948.76347067,1,40345910.7,2243510.70000005
us200026gf,2015-04-13T02:24:31.600Z,2.5,reviewed,"7 km WSW of Wakita, Oklahoma",-97.9988,36.8593,5,1354,1,-176533.900862415,1536847.9378374,1,40357471.5999999,2255071.5999999
us200026gc,2015-04-13T02:51:41.300Z,2.5,reviewed,Oklahoma,-96.7745,36.1959,4.971,1187,1,-69013.7248704618,1460957.76368247,1,40359101.3,2256701.29999995
us2000268v,2015-04-13T07:48:01.700Z,2.5,reviewed,"8 km ENE of Aline, Oklahoma",-98.3613,36.5314,6.189,1266,0,-209456.469664877,1500858.37848757,1,40376881.7,2274481.70000005
us2000263f,2015-04-13T12:38:59.700Z,3.3,reviewed,"10 km SE of Marshall, Oklahoma",-97.5578,36.077,5.06,1184,1,-139025.184748487,1448499.96789019,1,40394339.7,2291939.70000005
us20002642,2015-04-13T12:56:38.700Z,2.6,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4482,35.8101,4.833,1098,1,-129700.192453726,1418461.78253354,1,40395398.7000001,2292998.70000005
us20002649,2015-04-13T13:13:51.800Z,2.5,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4519,35.811,5.243,1098,1,-130029.997684709,1418567.59706273,1,40396431.8,2294031.79999995
us2000263w,2015-04-13T14:10:06.100Z,3.5,reviewed,"5 km N of Quinlan, Oklahoma",-99.0534,36.5068,9.177,1263,1,-270918.218316666,1499852.98142562,1,40399806.0999999,2297406.0999999
us2000264u,2015-04-13T15:37:46.570Z,2.8,reviewed,"9 km NNE of Nash, Oklahoma",-98.018,36.75,6.4,1354,1,-178489.406647864,1524640.71663823,1,40405066.5699999,2302666.56999993
us200026f3,2015-04-13T16:06:57.800Z,2.5,reviewed,"8 km NNW of Quinlan, Oklahoma",-99.0906,36.5226,7.727,1263,1,-274160.146002848,1501728.67046546,1,40406817.8,2304417.79999995
us200026qr,2015-04-14T00:33:37.800Z,2.7,reviewed,"8 km E of Byron, Oklahoma",-98.2003,36.8893,4.596,1353,1,-194249.518304708,1540601.48185914,1,40437217.8,2334817.79999995
us200026by,2015-04-14T04:23:37.700Z,2.9,reviewed,"6 km N of Quinlan, Oklahoma",-99.041,36.5087,7.735,1263,1,-269811.573553425,1500030.43347181,1,40451017.7000001,2348617.70000005
us200026c3,2015-04-14T05:06:49.100Z,2.8,reviewed,"9 km SE of Luther, Oklahoma",-97.1258,35.602,6.195,1057,1,-101103.720671706,1394774.04946738,1,40453609.0999999,2351209.0999999
us200026em,2015-04-14T10:59:04.300Z,2.5,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0231,36.5115,15.581,1263,1,-268213.964086248,1500293.26157739,1,40474744.3,2372344.29999995
us200026gb,2015-04-14T14:32:06.800Z,2.8,reviewed,"4 km W of Prague, Oklahoma",-96.7376,35.4953,5,1015,1,-66334.5769954627,1382488.32616391,1,40487526.8,2385126.79999995
us200026qc,2015-04-14T17:07:00.400Z,2.6,reviewed,"5 km ENE of Crescent, Oklahoma",-97.5468,35.9764,4.837,1141,0,-138226.938598387,1437219.7286506,1,40496820.4000001,2394420.4000001
us200026qh,2015-04-14T17:08:44.400Z,2.6,reviewed,"5 km ENE of Crescent, Oklahoma",-97.5459,35.9757,4.614,1141,0,-138147.793904096,1437140.04369983,1,40496924.4000001,2394524.4000001
us200026l8,2015-04-14T22:27:56.100Z,2.5,reviewed,"7 km N of Spencer, Oklahoma",-97.3745,35.589,6.578,1056,1,-123458.13216917,1393612.6976991,1,40516076.0999999,2413676.0999999
us200026kt,2015-04-14T22:36:57Z,2.9,reviewed,"7 km ESE of Lucien, Oklahoma",-97.3703,36.2606,6.712,1228,1,-121996.58364441,1468802.5487924,1,40516617,2414217
us200026l5,2015-04-14T23:43:22.300Z,2.7,reviewed,"7 km N of Spencer, Oklahoma",-97.3716,35.5884,6.169,1056,1,-123198.6405223,1393541.77333078,1,40520602.3,2418202.29999995
us200026zj,2015-04-15T01:42:59.500Z,2.9,reviewed,"2 km NNE of Medford, Oklahoma",-97.7219,36.8225,5,1355,1,-152155.702339233,1532246.7730323,1,40527779.5,2425379.5
us200026zn,2015-04-15T03:25:09.600Z,3,reviewed,Oklahoma,-97.5153,36.3138,6.438,1227,1,-134809.755554058,1474956.45209359,1,40533909.5999999,2431509.5999999
us200026zu,2015-04-15T05:04:56.700Z,2.8,reviewed,"6 km N of Quinlan, Oklahoma",-99.0317,36.5103,9.204,1263,1,-268980.998113612,1500183.21163644,1,40539896.7,2437496.70000005
us200026s6,2015-04-15T11:53:31.500Z,2.6,reviewed,"5 km SSE of Pond Creek, Oklahoma",-97.7763,36.6257,5,1312,1,-157374.295673892,1510290.82394154,1,40564411.5,2462011.5
us200026s8,2015-04-15T19:12:36.800Z,3.3,reviewed,"6 km ENE of Covington, Oklahoma",-97.5229,36.3294,6.978,1227,1,-135457.837834348,1476714.35472385,1,40590756.8,2488356.79999995
us2000271l,2015-04-16T04:21:45Z,2.6,reviewed,"10 km SSE of Guthrie, Oklahoma",-97.3991,35.7907,3.596,1098,1,-125335.117617273,1416224.00407761,1,40623705,2521305
us2000271e,2015-04-16T04:40:19.600Z,2.5,reviewed,"8 km ENE of Perry, Oklahoma",-97.2029,36.3283,6.173,1228,1,-106997.984773536,1476182.95388346,1,40624819.5999999,2522419.5999999
us200026zi,2015-04-16T08:24:47.800Z,2.6,reviewed,"10 km NW of Morrison, Oklahoma",-97.0974,36.3622,4.123,1229,1,-97570.3479491943,1479866.24251346,1,40638287.8,2535887.79999995
us2000270a,2015-04-16T15:49:45.820Z,3.5,reviewed,"8 km SW of Waynoka, Oklahoma",-98.9408,36.5274,8.8,1264,0,-260859.439736623,1501844.43009408,1,40664985.8199999,2562585.81999993
us2000272r,2015-04-16T16:43:57.300Z,2.6,reviewed,"13 km N of Coyle, Oklahoma",-97.2235,36.0776,4.251,1185,1,-109191.73492028,1448130.57526313,1,40668237.3,2565837.29999995
us2000277z,2015-04-17T06:37:52.400Z,2.9,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0181,36.519,8.291,1263,1,-267743.828325626,1501118.89507598,1,40718272.4000001,2615872.4000001
us2000278a,2015-04-17T08:37:11.200Z,3.6,reviewed,"7 km WSW of Langston, Oklahoma",-97.33,35.9211,4.359,1142,1,-118941.033880945,1430734.67515614,1,40725431.2,2623031.20000005
us2000278k,2015-04-17T09:08:05.800Z,3.8,reviewed,"7 km WSW of Langston, Oklahoma",-97.3308,35.9226,3.089,1142,1,-119010.220665067,1430903.62482979,1,40727285.8,2624885.79999995
us2000278w,2015-04-17T09:37:02.600Z,3.3,reviewed,"6 km WSW of Langston, Oklahoma",-97.3258,35.919,5.134,1142,1,-118568.735474961,1430494.29963376,1,40729022.5999999,2626622.5999999
us200027d0,2015-04-17T10:26:03.800Z,2.7,reviewed,"7 km WSW of Langston, Oklahoma",-97.3326,35.916,4.889,1142,1,-119181.542625312,1430166.91041369,1,40731963.8,2629563.79999995
us200027a1,2015-04-17T10:42:24Z,3.1,reviewed,"4 km NNE of Guthrie, Oklahoma",-97.4096,35.9148,5.977,1141,0,-126069.566067135,1430131.90989716,1,40732944,2630544
us200027bp,2015-04-17T10:46:54Z,2.8,reviewed,"6 km ENE of Covington, Oklahoma",-97.5237,36.3289,6.955,1227,1,-135529.887469833,1476659.49843778,1,40733214,2630814
us200027d8,2015-04-17T16:48:16.300Z,3.4,reviewed,"7 km WSW of Langston, Oklahoma",-97.3268,35.9196,5.433,1142,1,-118657.22352938,1430562.72691606,1,40754896.3,2652496.29999995
us200027g8,2015-04-17T19:15:39.400Z,2.8,reviewed,"11 km NW of Morrison, Oklahoma",-97.1083,36.3558,4.284,1229,1,-98547.7884057337,1479160.6719887,1,40763739.4000001,2661339.4000001
us200028xy,2015-04-17T21:01:45.100Z,2.5,reviewed,"3 km WSW of Lambert, Oklahoma",-98.4653,36.6763,1.965,1309,0,-218258.595688338,1517319.83925713,1,40770105.0999999,2667705.0999999
us200028xp,2015-04-17T21:08:53Z,2.7,reviewed,"8 km ESE of Marshall, Oklahoma",-97.5432,36.1137,4.815,1184,1,-137655.590840067,1452588.22109369,1,40770533,2668133
us200027se,2015-04-18T00:15:38.600Z,2.5,reviewed,"7 km WSW of Langston, Oklahoma",-97.3261,35.9188,3.232,1142,1,-118595.87578066,1430472.28092538,1,40781738.5999999,2679338.5999999
us200027sn,2015-04-18T05:59:07.500Z,2.7,reviewed,"7 km WSW of Langston, Oklahoma",-97.3302,35.9225,4.401,1142,1,-118956.724354039,1430891.67707044,1,40802347.5,2699947.5
us200027ii,2015-04-18T07:08:39.900Z,2.9,reviewed,"6 km WSW of Langston, Oklahoma",-97.3252,35.9204,4.69,1142,1,-118512.893870932,1430650.30265741,1,40806519.9000001,2704119.9000001
us200027xf,2015-04-18T10:40:23.110Z,2.5,reviewed,"8 km S of Mulhall, Oklahoma",-97.3931,35.9846,8.06,1142,1,-124479.398598389,1437925.42423338,1,40819223.1099999,2716823.1099999
us200027xr,2015-04-18T15:23:13.300Z,2.9,reviewed,"11 km NW of Edmond, Oklahoma",-97.5498,35.7368,5.012,1098,1,-138932.498660646,1410399.47420941,1,40836193.3,2733793.29999995
us200027ka,2015-04-18T18:34:04.800Z,3.4,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6311,36.9446,5,1399,0,-143898.177254046,1545783.65684384,1,40847644.8,2745244.79999995
us200027ke,2015-04-18T18:36:16.700Z,2.9,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6316,36.9419,5,1399,0,-143947.477406812,1545481.93409413,1,40847776.7,2745376.70000005
us200027lp,2015-04-19T05:27:14.800Z,4.2,reviewed,"6 km W of Langston, Oklahoma",-97.3318,35.953,3.16,1142,1,-119051.938403475,1434308.66629764,1,40886834.8,2784434.79999995
us200028wl,2015-04-19T05:52:44Z,2.6,reviewed,"6 km WSW of Langston, Oklahoma",-97.3141,35.9193,3.727,1142,1,-117521.985417036,1430513.35610255,1,40888364,2785964
us200027m0,2015-04-19T06:28:14.400Z,3.5,reviewed,"6 km WSW of Langston, Oklahoma",-97.3241,35.9188,5.631,1142,1,-118417.023212109,1430469.78692435,1,40890494.4000001,2788094.4000001
us200028lx,2015-04-19T11:24:19.600Z,2.6,reviewed,"6 km WSW of Langston, Oklahoma",-97.318,35.917,4.459,1142,1,-117874.317824674,1430260.66595421,1,40908259.5999999,2805859.5999999
us200028nc,2015-04-19T19:56:15.100Z,2.5,reviewed,"6 km N of Orlando, Oklahoma",-97.3714,36.2116,4.124,1185,1,-122173.703015563,1463316.46613262,1,40938975.0999999,2836575.0999999
us200028w0,2015-04-19T21:39:43.400Z,2.5,reviewed,"2 km ESE of Quay, Oklahoma",-96.6815,36.1486,3.647,1188,0,-60764.871720235,1455596.98120561,1,40945183.4000001,2842783.4000001
us200027pc,2015-04-19T22:33:56.050Z,2.6,reviewed,"5 km WSW of Bluff City, Kansas",-97.9308,37.0559,8.72,1397,0,-170081.462989769,1558747.62727744,1,40948436.05,2846036.04999995
us200028us,2015-04-20T01:21:50.600Z,2.7,reviewed,"7 km NW of Wakita, Oklahoma",-97.9734,36.9319,3.959,1397,0,-174121.997832958,1544933.6668095,1,40958510.5999999,2856110.5999999
us200027s8,2015-04-20T12:08:31.400Z,3.4,reviewed,"5 km SE of Wakita, Oklahoma",-97.88,36.849,5.3,1354,1,-166065.731833049,1535480.01166588,1,40997311.4000001,2894911.4000001
us200027z1,2015-04-20T14:38:30.600Z,2.5,reviewed,"6 km SSE of Guthrie, Oklahoma",-97.4088,35.8259,5,1098,1,-126145.582382867,1420177.63272359,1,41006310.5999999,2903910.5999999
us2000285e,2015-04-20T16:35:44.790Z,2.5,reviewed,"3 km ESE of Helena, Oklahoma",-98.234,36.53,5.7,1267,0,-198170.291596424,1500428.57899098,1,41013344.79,2910944.78999996
us200027uq,2015-04-20T16:47:52.400Z,2.7,reviewed,"7 km WSW of Perry, Oklahoma",-97.3625,36.2649,7.699,1228,1,-121295.299622298,1469274.12909485,1,41014072.4000001,2911672.4000001
us200027uw,2015-04-20T18:50:51Z,2.5,reviewed,"5 km SE of Wakita, Oklahoma",-97.878,36.8445,4.67,1354,1,-165899.051968676,1534972.43272559,1,41021451,2919051
us200028kb,2015-04-20T19:45:28.700Z,2.5,reviewed,"1 km N of Agra, Oklahoma",-96.8756,35.9121,5.407,1144,1,-78315.0712941067,1429255.36699029,1,41024728.7,2922328.70000005
us200028kg,2015-04-20T21:00:28.700Z,2.7,reviewed,"2 km WNW of Medford, Oklahoma",-97.7616,36.8153,5.485,1355,1,-155678.348142239,1531504.52332493,1,41029228.7000001,2926828.70000005
us200028k4,2015-04-20T21:22:57.300Z,2.7,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6275,36.9428,5,1399,0,-143584.064515996,1545576.55828233,1,41030577.3,2928177.29999995
ismpkansas70095813,2015-04-20T23:01:07.230Z,2.52,reviewed,"5 km ESE of Bluff City, Kansas",-97.8141667,37.0558333,3.02,1398,0,-159808.830086678,1558537.71931271,1,41036467.23,2934067.23000002
us2000286g,2015-04-21T02:38:56.700Z,2.7,reviewed,"8 km NW of Morrison, Oklahoma",-97.0808,36.3446,3.322,1229,1,-96116.9179901148,1477878.08160999,1,41049536.7000001,2947136.70000005
us2000281n,2015-04-21T05:01:17.600Z,2.7,reviewed,"6 km ENE of Covington, Oklahoma",-97.5175,36.3313,6.962,1227,1,-134974.165211849,1476919.45989719,1,41058077.5999999,2955677.5999999
us20002830,2015-04-21T08:34:58.100Z,2.7,reviewed,"6 km ENE of Covington, Oklahoma",-97.5204,36.3314,6.561,1227,1,-135231.904779171,1476934.78205593,1,41070898.0999999,2968498.0999999
us2000281r,2015-04-21T11:59:22Z,2.6,reviewed,"5 km N of Dover, Oklahoma",-97.91,36.0275,3.458,1139,0,-170564.683149265,1443531.2003556,1,41083162,2980762
us20002850,2015-04-21T14:53:30.700Z,2.5,reviewed,"7 km WSW of Sparks, Oklahoma",-96.9,35.5779,5.559,1058,1,-80851.7328024185,1391860.12175684,1,41093610.7,2991210.70000005
us2000286f,2015-04-21T18:42:02.300Z,2.9,reviewed,"5 km NE of Hunter, Oklahoma",-97.6202,36.5999,5.416,1313,0,-143595.031039566,1507153.79894054,1,41107322.2999999,3004922.29999995
us20002872,2015-04-21T18:50:59.700Z,2.8,reviewed,"5 km ENE of Covington, Oklahoma",-97.5284,36.3275,6.923,1227,1,-135950.428381527,1476509.42053784,1,41107859.7,3005459.70000005
us20002879,2015-04-21T19:07:19Z,2.8,reviewed,"6 km N of Quinlan, Oklahoma",-99.0476,36.5097,10.5,1263,1,-270393.363771014,1500161.15500391,1,41108839,3006439
us2000288i,2015-04-21T19:44:11.600Z,2.6,reviewed,"6 km NW of Morrison, Oklahoma",-97.0588,36.3409,3.192,1229,1,-94165.1290815824,1477441.64909878,1,41111051.5999999,3008651.5999999
us200028ee,2015-04-21T21:03:20.200Z,2.8,reviewed,"9 km NE of Lucien, Oklahoma",-97.3885,36.3471,5.824,1228,1,-123475.247555658,1478513.58154429,1,41115800.2,3013400.20000005
us200028cb,2015-04-22T00:51:14.800Z,2.5,reviewed,"8 km ESE of Byron, Oklahoma",-98.2073,36.862,5,1353,1,-194938.428027034,1537557.87636848,1,41129474.8,3027074.79999995
us200028c0,2015-04-22T07:08:38.400Z,2.6,reviewed,"9 km ESE of Jefferson, Oklahoma",-97.6828,36.7008,6.116,1312,1,-148942.421482674,1518552.22055894,1,41152118.4000001,3049718.4000001
us200028at,2015-04-22T09:53:07.800Z,2.7,reviewed,"8 km NNE of Quinlan, Oklahoma",-98.9998,36.5219,5,1263,1,-266110.673803165,1501392.19332819,1,41161987.8,3059587.79999995
us200028bz,2015-04-22T10:33:04.700Z,2.5,reviewed,"12 km NNE of Nash, Oklahoma",-97.9989,36.7699,5.978,1354,1,-176753.395920823,1526834.03764516,1,41164384.7,3061984.70000005
us200028fi,2015-04-22T13:48:10.820Z,2.8,reviewed,"5 km SW of Bluff City, Kansas",-97.9226,37.0468,5,1397,0,-169379.862593895,1557713.52238142,1,41176090.8199999,3073690.81999993
us200028eq,2015-04-22T20:20:09.900Z,2.9,reviewed,"6 km NNW of Dacoma, Oklahoma",-98.5813,36.719,5,1308,0,-228395.948048092,1522374.53632468,1,41199609.9000001,3097209.9000001
us200028f9,2015-04-22T20:57:04.900Z,3.4,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6334,36.9428,6.4,1399,0,-144104.533154677,1545585.48864943,1,41201824.9000001,3099424.9000001
us200028ng,2015-04-22T22:32:28.700Z,2.5,reviewed,"12 km W of Jefferson, Oklahoma",-97.9275,36.7201,5.568,1311,1,-170553.863855307,1521125.40633124,1,41207548.7,3105148.70000005
us200028hp,2015-04-23T01:34:30.660Z,2.6,reviewed,"11 km W of Jefferson, Oklahoma",-97.921,36.7251,5,1311,1,-169967.470623067,1521673.81556108,1,41218470.6600001,3116070.66000009
us200028hl,2015-04-23T02:21:42.190Z,2.9,reviewed,"9 km N of Hunter, Oklahoma",-97.6794,36.6439,6.45,1312,1,-148754.1668039,1512173.3362052,1,41221302.1900001,3118902.19000006
us200028i7,2015-04-23T05:20:01.400Z,3,reviewed,"6 km N of Hunter, Oklahoma",-97.6575,36.6236,7.098,1312,1,-146854.217756619,1509865.44716117,1,41232001.4000001,3129601.4000001
us20002a68,2015-04-23T05:21:31.600Z,3.4,reviewed,"7 km N of Hunter, Oklahoma",-97.654,36.629,6.5,1312,1,-146533.621385841,1510464.90415496,1,41232091.5999999,3129691.5999999
us200028ih,2015-04-23T06:20:40.500Z,3.7,reviewed,"6 km N of Hunter, Oklahoma",-97.6568,36.624,5.85,1312,1,-146791.422966785,1509909.17002926,1,41235640.5,3133240.5
us200028kk,2015-04-23T12:24:33.500Z,2.5,reviewed,"9 km NNE of Nash, Oklahoma",-98.0174,36.7485,5.659,1354,1,-178439.912648788,1524471.57459814,1,41257473.5,3155073.5
us200028zh,2015-04-24T00:47:40.900Z,2.7,reviewed,"4 km S of Nescatunga, Oklahoma",-98.1482,36.7146,5.822,1310,1,-190093.163976024,1520928.1367779,1,41302060.9000001,3199660.9000001
us200028re,2015-04-24T05:11:04.800Z,2.7,reviewed,"12 km ESE of Billings, Oklahoma",-97.3225,36.4683,6.791,1271,1,-117417.527870757,1492004.60936049,1,41317864.8,3215464.79999995
us200028rh,2015-04-24T05:28:59.600Z,2.8,reviewed,"10 km NW of Morrison, Oklahoma",-97.1009,36.3545,5.424,1229,1,-97891.511743363,1479007.42068155,1,41318939.5999999,3216539.5999999
us200028rl,2015-04-24T06:15:50.200Z,3.2,reviewed,"5 km NNW of Lamont, Oklahoma",-97.5768,36.7392,3.53,1313,0,-139490.012871097,1522692.82487764,1,41321750.2,3219350.20000005
