cell_id,Z,area_km2,centroid_x_m,centroid_y_m,centroid_lon,centroid_lat
613,0,400,-375037.049347754,1194132.63836556,-100.077835329879,33.7414396445995
614,0,400,-355037.049347754,1194132.63836556,-99.8606181619494,33.7489144401467
615,0,400,-335037.049347754,1194132.63836556,-99.6433606254489,33.7559802873446
616,0,400,-315037.049347754,1194132.63836556,-99.4260649806628,33.7626370870627
617,0,400,-295037.049347754,1194132.63836556,-99.2087334902637,33.7688847458515
618,0,400,-275037.049347754,1194132.63836556,-98.9913684191699,33.7747231759535
619,0,400,-255037.049347754,1194132.63836556,-98.7739720344057,33.7801522953147
620,0,400,-235037.049347754,1194132.63836556,-98.5565466049592,33.785172027595
621,0,400,-215037.049347754,1194132.63836556,-98.339094401641,33.7897823021769
622,0,400,-195037.049347754,1194132.63836556,-98.1216176969426,33.7939830541754
623,0,400,-175037.049347754,1194132.63836556,-97.904118764894,33.7977742244453
624,0,400,-155037.049347754,1194132.63836556,-97.6865998809215,33.8011557595888
625,0,400,-135037.049347754,1194132.63836556,-97.4690633217051,33.8041276119625
626,0,400,-115037.049347754,1194132.63836556,-97.2515113650356,33.8066897396831
627,0,400,-95037.0493477536,1194132.63836556,-97.0339462896719,33.8088421066324
628,0,400,-75037.0493477536,1194132.63836556,-96.8163703751976,33.8105846824623
629,0,400,-55037.0493477537,1194132.63836556,-96.5987859018783,33.8119174425983
630,0,400,-35037.0493477536,1194132.63836556,-96.3811951505175,33.8128403682428
631,0,400,-15037.0493477536,1194132.63836556,-96.163600402314,33.8133534463772
632,0,400,4962.95065224637,1194132.63836556,-95.9460039387177,33.8134566697635
633,0,400,24962.9506522464,1194132.63836556,-95.7284080412867,33.8131500369458
634,0,400,44962.9506522464,1194132.63836556,-95.5108149915432,33.8124335522496
635,0,400,64962.9506522464,1194132.63836556,-95.2932270708305,33.8113072257818
636,0,400,84962.9506522464,1194132.63836556,-95.0756465601691,33.8097710734295
637,0,400,104962.950652246,1194132.63836556,-94.8580757401136,33.8078251168576
638,0,400,124962.950652246,1194132.63836556,-94.6405168906088,33.8054693835065
639,0,400,144962.950652246,1194132.63836556,-94.422972290847,33.8027039065885
640,0,400,164962.950652246,1194132.63836556,-94.2054442191247,33.7995287250834
641,0,400,184962.950652246,1194132.63836556,-93.987934952699,33.7959438837341
642,0,400,204962.950652246,1194132.63836556,-93.7704467676457,33.7919494330407
643,0,400,224962.950652246,1194132.63836556,-93.5529819387158,33.7875454292541
644,0,333.151320560054,243300.924240965,1194322.53959643,-93.353553686085,33.7848465737434
652,0,265.789574981055,-451736.061424802,1214654.18456384,-100.921980613626,33.8924111065956
653,0,400,-435037.049347754,1214132.63836556,-100.74005739332,33.8953433489184
654,0,400,-415037.049347754,1214132.63836556,-100.522479036495,33.9040622027996
655,0,400,-395037.049347754,1214132.63836556,-100.304853221694,33.9123716079169
656,0,400,-375037.049347754,1214132.63836556,-100.087182216611,33.9202714468997
657,0,400,-355037.049347754,1214132.63836556,-99.8694682917751,33.9277616080807
658,0,400,-335037.049347754,1214132.63836556,-99.6517137204163,33.9348419855096
659,0,400,-315037.049347754,1214132.63836556,-99.4339207783191,33.9415124789668
660,0,400,-295037.049347754,1214132.63836556,-99.2160917436826,33.9477729939754
661,0,400,-275037.049347754,1214132.63836556,-98.9982288969779,33.9536234418134
662,0,400,-255037.049347754,1214132.63836556,-98.7803345208059,33.9590637395249
663,0,400,-235037.049347754,1214132.63836556,-98.5624108997539,33.96409380993
664,0,400,-215037.049347754,1214132.63836556,-98.3444603202532,33.9687135816348
665,0,400,-195037.049347754,1214132.63836556,-98.1264850704348,33.9729229890406
666,0,400,-175037.049347754,1214132.63836556,-97.9084874399862,33.9767219723515
667,0,400,-155037.049347754,1214132.63836556,-97.6904697200069,33.9801104775823
668,0,400,-135037.049347754,1214132.63836556,-97.4724342028651,33.9830884565653
669,0,400,-115037.049347754,1214132.63836556,-97.2543831820521,33.9856558669563
670,0,400,-95037.0493477536,1214132.63836556,-97.0363189520388,33.9878126722397
671,0,400,-75037.0493477536,1214132.63836556,-96.8182438081303,33.9895588417335
672,0,400,-55037.0493477537,1214132.63836556,-96.6001600463211,33.9908943505925
673,0,400,-35037.0493477536,1214132.63836556,-96.3820699631504,33.9918191798124
674,0,400,-15037.0493477536,1214132.63836556,-96.1639758555568,33.9923333162311
675,0,400,4962.95065224637,1214132.63836556,-95.9458800207332,33.9924367525312
676,0,400,24962.9506522464,1214132.63836556,-95.7277847559818,33.9921294872405
677,0,400,44962.9506522464,1214132.63836556,-95.5096923585685,33.9914115247322
678,0,400,64962.9506522464,1214132.63836556,-95.2916051255782,33.9902828752246
679,0,400,84962.9506522464,1214132.63836556,-95.0735253537695,33.9887435547795
680,0,400,104962.950652246,1214132.63836556,-94.8554553394294,33.9867935853003
681,0,400,124962.950652246,1214132.63836556,-94.6373973782283,33.9844329945294
682,0,400,144962.950652246,1214132.63836556,-94.4193537650753,33.9816618160446
683,0,400,164962.950652246,1214132.63836556,-94.2013267939734,33.9784800892547
684,0,400,184962.950652246,1214132.63836556,-93.9833187578745,33.9748878593949
685,0,400,204962.950652246,1214132.63836556,-93.7653319485351,33.9708851775209
686,0,400,224962.950652246,1214132.63836556,-93.547368656372,33.9664721005025
687,0,358.902711465754,243937.010625772,1214202.22825218,-93.3405888207573,33.9625285696896
695,0,334.805335975656,-453426.678863462,1234410.52211778,-100.951573547358,34.0681691271968
696,0,400,-435037.049347754,1234132.63836556,-100.750942451718,34.0740815888849
697,0,400,-415037.049347754,1234132.63836556,-100.532865999804,34.0828184624588
698,0,400,-395037.049347754,1234132.63836556,-100.314741762666,34.0911450483159
699,0,400,-375037.049347754,1234132.63836556,-100.096572023544,34.0990612277959
700,0,400,-355037.049347754,1234132.63836556,-99.87835906855,34.1065668880037
701,0,400,-335037.049347754,1234132.63836556,-99.6601051865246,34.1136619218245
702,0,400,-315037.049347754,1234132.63836556,-99.4418126688935,34.1203462279364
703,0,400,-295037.049347754,1234132.63836556,-99.2234838095246,34.1266197108234
704,0,400,-275037.049347754,1234132.63836556,-99.0051209045844,34.1324822807877
705,0,400,-255037.049347754,1234132.63836556,-98.7867262523931,34.1379338539603
706,0,400,-235037.049347754,1234132.63836556,-98.5683021532809,34.1429743523121
707,0,400,-215037.049347754,1234132.63836556,-98.3498509094426,34.1476037036636
708,0,400,-195037.049347754,1234132.63836556,-98.1313748247928,34.1518218416936
709,0,400,-175037.049347754,1234132.63836556,-97.9128762048202,34.1556287059482
710,0,400,-155037.049347754,1234132.63836556,-97.6943573564423,34.1590242418477
711,0,400,-135037.049347754,1234132.63836556,-97.4758205878593,34.162008400694
712,0,400,-115037.049347754,1234132.63836556,-97.2572682084081,34.1645811396764
713,0,400,-95037.0493477536,1234132.63836556,-97.038702528416,34.1667424218774
714,0,400,-75037.0493477536,1234132.63836556,-96.8201258590543,34.1684922162768
715,0,400,-55037.0493477537,1234132.63836556,-96.601540512192,34.1698304977561
716,0,400,-35037.0493477536,1234132.63836556,-96.3829488002485,34.1707572471011
717,0,400,-15037.0493477536,1234132.63836556,-96.1643530360477,34.1712724510053
718,0,400,4962.95065224637,1234132.63836556,-95.9457555326706,34.1713761020702
719,0,400,24962.9506522464,1234132.63836556,-95.7271586033084,34.1710681988076
720,0,400,44962.9506522464,1234132.63836556,-95.5085645611163,34.170348745639
721,0,400,64962.9506522464,1234132.63836556,-95.2899757190659,34.1692177528949
722,0,400,84962.9506522464,1234132.63836556,-95.0713943897986,34.1676752368144
723,0,400,104962.950652246,1234132.63836556,-94.8528228854792,34.165721219542
724,0,400,124962.950652246,1234132.63836556,-94.6342635176485,34.1633557291257
725,0,400,144962.950652246,1234132.63836556,-94.4157185970774,34.1605787995131
726,0,400,164962.950652246,1234132.63836556,-94.1971904336199,34.1573904705472
727,0,400,184962.950652246,1234132.63836556,-93.9786813360671,34.1537907879611
728,0,400,204962.950652246,1234132.63836556,-93.7601936120008,34.1497798033729
729,0,400,224962.950652246,1234132.63836556,-93.5417295676476,34.1453575742784
730,0,360.073253744623,243965.774844445,1234078.52893327,-93.3341984953202,34.1402910008317
737,0,56.0450156979592,-469014.686120357,1261001.51666061,-101.137156773754,34.2983148496584
738,0,384.539814751133,-454666.394194023,1254352.17725364,-100.976480280019,34.2457475305299
739,0,400,-435037.049347754,1254132.63836556,-100.761877576093,34.2527788563724
740,0,400,-415037.049347754,1254132.63836556,-100.543300748839,34.261533906053
741,0,400,-395037.049347754,1254132.63836556,-100.324675806099,34.2698778218101
742,0,400,-375037.049347754,1254132.63836556,-100.106005046804,34.2778104836779
743,0,400,-355037.049347754,1254132.63836556,-99.8872907727874,34.2853317775199
744,0,400,-335037.049347754,1254132.63836556,-99.6685352886456,34.2924415950423
745,0,400,-315037.049347754,1254132.63836556,-99.4497409015886,34.2991398338081
746,0,400,-295037.049347754,1254132.63836556,-99.2309099212972,34.3054263972502
747,0,400,-275037.049347754,1254132.63836556,-99.0120446597768,34.3113011946827
748,0,400,-255037.049347754,1254132.63836556,-98.7931474312121,34.3167641413133
749,0,400,-235037.049347754,1254132.63836556,-98.5742205518206,34.3218151582536
750,0,400,-215037.049347754,1254132.63836556,-98.3552663397059,34.3264541725288
751,0,400,-195037.049347754,1254132.63836556,-98.1362871147115,34.3306811170871
752,0,400,-175037.049347754,1254132.63836556,-97.9172851982733,34.3344959308084
753,0,400,-155037.049347754,1254132.63836556,-97.6982629132722,34.3378985585116
754,0,400,-135037.049347754,1254132.63836556,-97.4792225838868,34.3408889509618
755,0,400,-115037.049347754,1254132.63836556,-97.2601665354456,34.3434670648766
756,0,400,-95037.0493477536,1254132.63836556,-97.0410970942789,34.3456328629314
757,0,400,-75037.0493477536,1254132.63836556,-96.8220165875709,34.3473863137641
758,0,400,-55037.0493477537,1254132.63836556,-96.6029273432113,34.3487273919792
759,0,400,-35037.0493477536,1254132.63836556,-96.3838316896469,34.3496560781507
760,0,400,-15037.0493477536,1254132.63836556,-96.1647319557335,34.3501723588253
761,0,400,4962.95065224637,1254132.63836556,-95.9456304705868,34.3502762265232
762,0,400,24962.9506522464,1254132.63836556,-95.7265295634346,34.3499676797396
763,0,400,44962.9506522464,1254132.63836556,-95.5074315634675,34.3492467229446
764,0,400,64962.9506522464,1254132.63836556,-95.2883387996908,34.3481133665829
765,0,400,84962.9506522464,1254132.63836556,-95.069253600776,34.3465676270724
766,0,400,104962.950652246,1254132.63836556,-94.8501782949118,34.3446095268019
767,0,400,124962.950652246,1254132.63836556,-94.6311152096564,34.3422390941286
768,0,400,144962.950652246,1254132.63836556,-94.4120666717887,34.3394563633743
769,0,400,164962.950652246,1254132.63836556,-94.1930350071603,34.3362613748211
770,0,400,184962.950652246,1254132.63836556,-93.9740225405474,34.3326541747063
771,0,400,204962.950652246,1254132.63836556,-93.7550315955033,34.3286348152167
772,0,400,224962.950652246,1254132.63836556,-93.53606449421,34.3242033544818
773,0,334.982987224654,243347.309372336,1253937.16829641,-93.3348690537042,34.318018748969
779,0,88.1353249248959,-489551.190384226,1279793.81528956,-101.373252373443,34.4559803646852
780,0,371.061011487279,-474468.381268743,1274727.35821983,-101.204998999495,34.4182438198302
781,0,400,-455037.049347754,1274132.63836556,-100.991891850392,34.4222514067752
782,0,400,-435037.049347754,1274132.63836556,-100.772863112369,34.4314366506946
783,0,400,-415037.049347754,1274132.63836556,-100.553783613869,34.4402100343275
784,0,400,-395037.049347754,1274132.63836556,-100.334655666572,34.4485714305103
785,0,400,-375037.049347754,1274132.63836556,-100.115481585244,34.4565207179572
786,0,400,-355037.049347754,1274132.63836556,-99.8962636875863,34.4640577812745
787,0,400,-335037.049347754,1274132.63836556,-99.6770042940935,34.471182510976
788,0,400,-315037.049347754,1274132.63836556,-99.4577057279057,34.4778948034964
789,0,400,-295037.049347754,1274132.63836556,-99.2383703146618,34.4841945612043
790,0,400,-275037.049347754,1274132.63836556,-99.0190003823523,34.4900816924148
791,0,400,-255037.049347754,1274132.63836556,-98.7995982611724,34.495556111401
792,0,400,-235037.049347754,1274132.63836556,-98.5801662833732,34.5006177384046
793,0,400,-215037.049347754,1274132.63836556,-98.3607067831144,34.5052664996463
794,0,400,-195037.049347754,1274132.63836556,-98.1412220963151,34.509502327335
795,0,400,-175037.049347754,1274132.63836556,-97.9217145605056,34.5133251596765
796,1,400,-155037.049347754,1274132.63836556,-97.702186514678,34.5167349408811
797,0,400,-135037.049347754,1274132.63836556,-97.4826402991371,34.5197316211707
798,0,400,-115037.049347754,1274132.63836556,-97.2630782553509,34.5223151567853
799,0,400,-95037.0493477536,1274132.63836556,-97.0435027258008,34.5244855099886
800,0,400,-75037.0493477536,1274132.63836556,-96.823916053832,34.5262426490724
801,0,400,-55037.0493477537,1274132.63836556,-96.6043205835035,34.5275865483611
802,0,400,-35037.0493477536,1274132.63836556,-96.3847186594378,34.5285171882142
803,0,400,-15037.0493477536,1274132.63836556,-96.165112626671,34.52903455503
804,0,400,4962.95065224637,1274132.63836556,-95.9455048305025,34.5291386412461
805,0,400,24962.9506522464,1274132.63836556,-95.7258976163447,34.528829445341
806,0,400,44962.9506522464,1274132.63836556,-95.5062933295726,34.5281069718344
807,0,400,64962.9506522464,1274132.63836556,-95.2866943153736,34.5269712312861
808,0,400,84962.9506522464,1274132.63836556,-95.0671029185975,34.5254222402952
809,0,400,104962.950652246,1274132.63836556,-94.8475214836058,34.5234600214975
810,0,400,124962.950652246,1274132.63836556,-94.627952354122,34.5210846035632
811,0,400,144962.950652246,1274132.63836556,-94.4083978730814,34.5182960211927
812,0,400,164962.950652246,1274132.63836556,-94.1888603824812,34.5150943151126
813,0,400,184962.950652246,1274132.63836556,-93.9693422232306,34.5114795320703
814,0,400,204962.950652246,1274132.63836556,-93.7498457350018,34.5074517248281
815,0,400,224962.950652246,1274132.63836556,-93.53037325608,34.5030109521569
816,0,373.699736413204,244354.894136681,1274533.97818558,-93.3174741670494,34.501898480899
817,0,7.59300045376468,255673.119616007,1281756.37805507,-93.1909505460124,34.5635316276145
821,0,75.6649878110786,-508849.025671539,1299721.16713312,-101.59745155447,34.6239211876348
822,0,377.384974227994,-494567.51490651,1294592.77212494,-101.437475301139,34.5855528885854
823,0,400,-475037.049347754,1294132.63836556,-101.222912709763,34.5912346996483
824,0,400,-455037.049347754,1294132.63836556,-101.003432778299,34.6008518816408
825,0,400,-435037.049347754,1294132.63836556,-100.783899409661,34.6100564783245
826,0,400,-415037.049347754,1294132.63836556,-100.564314928209,34.6188483552099
827,0,400,-395037.049347754,1294132.63836556,-100.344681661567,34.6272273837328
828,0,400,-375037.049347754,1294132.63836556,-100.125001940479,34.6351934412709
829,0,400,-355037.049347754,1294132.63836556,-99.9052780986612,34.6427464111591
830,0,400,-335037.049347754,1294132.63836556,-99.685512472653,34.649886182704
831,0,400,-315037.049347754,1294132.63836556,-99.4657074016709,34.6566126511986
832,0,400,-295037.049347754,1294132.63836556,-99.2458652274592,34.6629257179348
833,0,400,-275037.049347754,1294132.63836556,-99.0259882941412,34.6688252902164
834,0,400,-255037.049347754,1294132.63836556,-98.8060789480699,34.6743112813706
835,0,400,-235037.049347754,1294132.63836556,-98.5861395376789,34.6793836107592
836,0,400,-215037.049347754,1294132.63836556,-98.3661724133317,34.6840422037886
837,0,400,-195037.049347754,1294132.63836556,-98.1461799271725,34.6882869919195
838,0,400,-175037.049347754,1294132.63836556,-97.9261644329747,34.6921179126754
839,0,400,-155037.049347754,1294132.63836556,-97.706128285991,34.6955349096507
840,0,400,-135037.049347754,1294132.63836556,-97.4860738428017,34.6985379325178
841,0,400,-115037.049347754,1294132.63836556,-97.266003461164,34.7011269370335
842,0,400,-95037.0493477536,1294132.63836556,-97.0459194998602,34.7033018850444
843,0,400,-75037.0493477536,1294132.63836556,-96.8258243185468,34.7050627444924
844,0,400,-55037.0493477537,1294132.63836556,-96.6057202776017,34.7064094894181
845,0,400,-35037.0493477536,1294132.63836556,-96.3856097379735,34.7073420999644
846,0,400,-15037.0493477536,1294132.63836556,-96.1654950610291,34.7078605623789
847,0,400,4962.95065224637,1294132.63836556,-95.9453786084014,34.7079648690159
848,0,400,24962.9506522464,1294132.63836556,-95.7252627418378,34.7076550183372
849,0,400,44962.9506522464,1294132.63836556,-95.5051498230481,34.7069310149123
850,0,400,64962.9506522464,1294132.63836556,-95.2850422135522,34.7057928694176
851,0,400,84962.9506522464,1294132.63836556,-95.0649422745282,34.7042405986355
852,0,400,104962.950652246,1294132.63836556,-94.8448523666606,34.7022742254521
853,0,400,124962.950652246,1294132.63836556,-94.6247748499882,34.699893778854
854,0,400,144962.950652246,1294132.63836556,-94.4047120837525,34.697099293925
855,0,400,164962.950652246,1294132.63836556,-94.1846664262461,34.6938908118413
856,0,400,184962.950652246,1294132.63836556,-93.9646402346609,34.6902683798666
857,0,400,204962.950652246,1294132.63836556,-93.7446358649374,34.6862320513459
858,0,400,224962.950652246,1294132.63836556,-93.5246556716129,34.6817818856986
859,0,400,244962.950652246,1294132.63836556,-93.304702007671,34.6769179484112
860,0,95.3387947885328,257580.561550264,1295941.89857738,-93.1653586356233,34.6898053928081
863,0,29.069282176084,-527186.447204581,1321126.67975501,-101.813059589387,34.8051134955185
864,0,352.97871323897,-514083.236703761,1314974.58055865,-101.664883780737,34.757285259144
865,0,400,-495037.049347754,1314132.63836556,-101.454944027775,34.759727289728
866,0,400,-475037.049347754,1314132.63836556,-101.235013658757,34.7697781669973
867,0,400,-455037.049347754,1314132.63836556,-101.015027143949,34.7794157354365
868,0,400,-435037.049347754,1314132.63836556,-100.794986820312,34.7886398531005
869,0,400,-415037.049347754,1314132.63836556,-100.574895028259,34.7974503840173
870,0,400,-395037.049347754,1314132.63836556,-100.354754111503,34.8058471982054
871,0,400,-375037.049347754,1314132.63836556,-100.134566416915,34.8138301716901
872,0,400,-355037.049347754,1314132.63836556,-99.9143342943723,34.8213991865192
873,0,400,-335037.049347754,1314132.63836556,-99.6940600966076,34.8285541307782
874,0,400,-315037.049347754,1314132.63836556,-99.4737461790622,34.8352948986042
875,0,400,-295037.049347754,1314132.63836556,-99.2533948997347,34.8416213901997
876,0,400,-275037.049347754,1314132.63836556,-99.03300861903,34.8475335118449
877,0,400,-255037.049347754,1314132.63836556,-98.812589699609,34.8530311759099
878,0,400,-235037.049347754,1314132.63836556,-98.5921405062373,34.8581143008659
879,0,400,-215037.049347754,1314132.63836556,-98.3716634056329,34.8627828112952
880,0,400,-195037.049347754,1314132.63836556,-98.1511607663149,34.8670366379012
881,0,400,-175037.049347754,1314132.63836556,-97.9306349584512,34.8708757175171
882,0,400,-155037.049347754,1314132.63836556,-97.7100883537057,34.8742999931139
883,0,400,-135037.049347754,1314132.63836556,-97.4895233250856,34.8773094138077
884,0,400,-115037.049347754,1314132.63836556,-97.2689422467887,34.8799039348662
885,0,400,-95037.0493477536,1314132.63836556,-97.0483474940499,34.8820835177143
886,0,400,-75037.0493477536,1314132.63836556,-96.8277414429881,34.8838481299395
887,0,400,-55037.0493477537,1314132.63836556,-96.6071264704528,34.8851977452953
888,0,400,-35037.0493477536,1314132.63836556,-96.3865049538701,34.886132343705
889,0,400,-15037.0493477536,1314132.63836556,-96.1658792710894,34.8866519112643
890,0,400,4962.95065224637,1314132.63836556,-95.9452518002297,34.8867564402429
891,0,400,24962.9506522464,1314132.63836556,-95.7246249195254,34.8864459290854
892,0,400,44962.9506522464,1314132.63836556,-95.5040010071729,34.885720382412
893,0,400,64962.9506522464,1314132.63836556,-95.2833824411766,34.8845798110171
894,0,400,84962.9506522464,1314132.63836556,-95.062771599195,34.8830242318689
895,0,400,104962.950652246,1314132.63836556,-94.8421708583872,34.8810536681062
896,0,400,124962.950652246,1314132.63836556,-94.6215825952594,34.8786681490362
897,0,400,144962.950652246,1314132.63836556,-94.4010091855109,34.8758677101305
898,0,400,164962.950652246,1314132.63836556,-94.180453003881,34.8726523930208
899,0,400,184962.950652246,1314132.63836556,-93.9599164239959,34.8690222454929
900,0,400,204962.950652246,1314132.63836556,-93.7394018182151,34.8649773214814
901,0,400,224962.950652246,1314132.63836556,-93.5189115574791,34.8605176810625
902,0,400,244962.950652246,1314132.63836556,-93.2984480111566,34.8556433904462
903,0,184.773578301697,259647.347534036,1314816.5040584,-93.1363704973162,34.8579109696371
906,0,258.062162021387,-532007.994812906,1335770.21753952,-101.876061313603,34.9331142759219
907,0,400,-515037.049347754,1334132.63836556,-101.687989663768,34.9277277003977
908,0,400,-495037.049347754,1334132.63836556,-101.467609652221,34.9382140434645
909,0,400,-475037.049347754,1334132.63836556,-101.24717075414,34.948286355844
910,0,400,-455037.049347754,1334132.63836556,-101.026675319003,34.957944488005
911,0,400,-435037.049347754,1334132.63836556,-100.806125699931,34.9671882964367
912,0,400,-415037.049347754,1334132.63836556,-100.585524253536,34.9760176436669
913,0,400,-395037.049347754,1334132.63836556,-100.364873339772,34.9844323982794
914,0,400,-375037.049347754,1334132.63836556,-100.144175321783,34.9924324349309
915,0,400,-355037.049347754,1334132.63836556,-99.9234325657564,35.0000176343667
916,0,400,-335037.049347754,1334132.63836556,-99.702647440769,35.0071878834364
917,0,400,-315037.049347754,1334132.63836556,-99.4818223186369,35.0139430751073
918,0,400,-295037.049347754,1334132.63836556,-99.2609595737632,35.0202831084792
919,0,400,-275037.049347754,1334132.63836556,-99.0400615829858,35.0262078887965
920,0,400,-255037.049347754,1334132.63836556,-98.8191307254245,35.0317173274606
921,0,400,-235037.049347754,1334132.63836556,-98.5981693823285,35.0368113420412
922,0,400,-215037.049347754,1334132.63836556,-98.3771799369222,35.0414898562865
923,0,400,-195037.049347754,1334132.63836556,-98.1561647742524,35.0457528001337
924,0,400,-175037.049347754,1334132.63836556,-97.9351262810334,35.0496001097171
925,0,400,-155037.049347754,1334132.63836556,-97.7140668454933,35.0530317273768
926,0,400,-135037.049347754,1334132.63836556,-97.4929888572192,35.0560476016658
927,0,400,-115037.049347754,1334132.63836556,-97.2718947070025,35.058647687357
928,0,400,-95037.0493477536,1334132.63836556,-97.0507867866842,35.0608319454484
929,0,400,-75037.0493477536,1334132.63836556,-96.8296674889992,35.0626003431686
930,0,400,-55037.0493477537,1334132.63836556,-96.6085392074218,35.0639528539807
931,0,400,-35037.0493477536,1334132.63836556,-96.3874043360094,35.0648894575858
932,0,400,-15037.0493477536,1334132.63836556,-96.1662652692482,35.0654101399257
933,0,400,4962.95065224637,1334132.63836556,-95.9451244018963,35.0655148931844
934,0,400,24962.9506522464,1334132.63836556,-95.7239841288293,35.0652037157894
935,0,400,44962.9506522464,1334132.63836556,-95.502846844884,35.0644766124119
936,0,400,64962.9506522464,1334132.63836556,-95.281714944703,35.0633335939662
937,0,400,84962.9506522464,1334132.63836556,-95.060590822579,35.0617746776077
938,0,400,104962.950652246,1334132.63836556,-94.8394768722995,35.0597998867317
939,0,400,124962.950652246,1334132.63836556,-94.6183754869913,35.0574092509699
940,0,400,144962.950652246,1334132.63836556,-94.3972890589651,35.0546028061862
941,0,400,164962.950652246,1334132.63836556,-94.1762199795602,35.0513805944729
942,0,400,184962.950652246,1334132.63836556,-93.9551706389898,35.0477426641448
943,0,400,204962.950652246,1334132.63836556,-93.7341434261859,35.0436890697332
944,0,400,224962.950652246,1334132.63836556,-93.5131407286445,35.0392198719788
945,0,400,244962.950652246,1334132.63836556,-93.2921649322717,35.0343351378241
946,0,246.480904334782,261144.302234447,1334454.62589948,-93.113293822232,35.0329554176306
948,0,91.0574329444559,-548300.472613076,1357931.11875874,-102.071147708322,35.1216385218126
949,0,399.315777796921,-535020.42021416,1354148.89032918,-101.921881073569,35.0953886379319
950,0,400,-515037.049347754,1354132.63836556,-101.701224642777,35.106158016225
951,0,400,-495037.049347754,1354132.63836556,-101.480334163835,35.116666858158
952,0,400,-475037.049347754,1354132.63836556,-101.259384387185,35.1267607921276
953,0,400,-455037.049347754,1354132.63836556,-101.038377678573,35.1364396669521
954,0,400,-435037.049347754,1354132.63836556,-100.81731640743,35.1457033375361
955,0,400,-415037.049347754,1354132.63836556,-100.596202946716,35.154551664889
956,0,400,-395037.049347754,1354132.63836556,-100.375039672772,35.1629845161426
957,0,400,-375037.049347754,1354132.63836556,-100.15382896517,35.1710017645686
958,0,400,-355037.049347754,1354132.63836556,-99.9325732065576,35.178603289594
959,0,400,-335037.049347754,1354132.63836556,-99.7112747825063,35.185788976817
960,0,400,-315037.049347754,1354132.63836556,-99.489936081359,35.1925587180216
961,0,400,-295037.049347754,1354132.63836556,-99.2685594940759,35.198912411191
962,0,400,-275037.049347754,1354132.63836556,-99.0471474140802,35.2048499605216
963,0,400,-255037.049347754,1354132.63836556,-98.825702237104,35.2103712764339
964,0,400,-235037.049347754,1354132.63836556,-98.6042263610335,35.2154762755855
965,0,400,-215037.049347754,1354132.63836556,-98.3827221857533,35.2201648808804
966,0,400,-195037.049347754,1354132.63836556,-98.1611921129914,35.2244370214799
967,0,400,-175037.049347754,1354132.63836556,-97.9396385461633,35.2282926328112
968,0,400,-155037.049347754,1354132.63836556,-97.7180638902157,35.2317316565757
969,0,400,-135037.049347754,1354132.63836556,-97.4964705514703,35.2347540407567
970,0,400,-115037.049347754,1354132.63836556,-97.2748609374672,35.2373597396259
971,0,400,-95037.0493477536,1354132.63836556,-97.0532374568083,35.2395487137492
972,0,400,-75037.0493477536,1354132.63836556,-96.8316025190001,35.2413209299922
973,0,400,-55037.0493477537,1354132.63836556,-96.6099585342969,35.2426763615239
974,0,400,-35037.0493477536,1354132.63836556,-96.3883079135432,35.2436149878205
975,0,400,-15037.0493477536,1354132.63836556,-96.1666530680169,35.244136794668
976,0,400,4962.95065224637,1354132.63836556,-95.9449964092716,35.2442417741638
977,0,400,24962.9506522464,1354132.63836556,-95.7233403489792,35.243929924718
978,0,400,44962.9506522464,1354132.63836556,-95.5016872987725,35.2432012510536
979,0,400,64962.9506522464,1354132.63836556,-95.2800396700881,35.2420557642055
980,0,400,84962.9506522464,1354132.63836556,-95.0583998740083,35.2404934815198
981,0,400,104962.950652246,1354132.63836556,-94.8367703211045,35.2385144266506
982,0,400,124962.950652246,1354132.63836556,-94.6151534212794,35.2361186295579
983,0,400,144962.950652246,1354132.63836556,-94.3935515836102,35.2333061265033
984,0,400,164962.950652246,1354132.63836556,-94.1719672161914,35.2300769600451
985,0,400,184962.950652246,1354132.63836556,-93.9504027259781,35.2264311790334
986,0,400,204962.950652246,1354132.63836556,-93.7288605186291,35.2223688386036
987,0,400,224962.950652246,1354132.63836556,-93.5073429983507,35.2178900001689
988,0,400,244962.950652246,1354132.63836556,-93.2858525677403,35.2129947314131
989,0,281.232319813618,261997.251940568,1354261.00463051,-93.0971855644727,35.2096435597438
991,0,283.665838923215,-552355.211945899,1375164.10797169,-102.128208509964,35.2729910905161
992,0,400,-535037.049347754,1374132.63836556,-101.93586249935,35.2736085588309
993,0,400,-515037.049347754,1374132.63836556,-101.714521282071,35.2845557293038
994,0,400,-495037.049347754,1374132.63836556,-101.493117973794,35.2950872659351
995,0,400,-475037.049347754,1374132.63836556,-101.271654952805,35.3052030097387
996,0,400,-455037.049347754,1374132.63836556,-101.050134601265,35.3149028078624
997,0,400,-435037.049347754,1374132.63836556,-100.828559305064,35.3241865136067
998,0,400,-415037.049347754,1374132.63836556,-100.606931453663,35.3330539864443
999,0,400,-395037.049347754,1374132.63836556,-100.385253439944,35.3415050920376
1000,0,400,-375037.049347754,1374132.63836556,-100.163527660055,35.349539702256
1001,0,400,-355037.049347754,1374132.63836556,-99.9417565132595,35.3571576951923
1002,0,400,-335037.049347754,1374132.63836556,-99.7199424017758,35.3643589551782
1003,0,400,-315037.049347754,1374132.63836556,-99.4980877306275,35.3711433727997
1004,0,400,-295037.049347754,1374132.63836556,-99.2761949074859,35.3775108449102
