event_id,time_utc,mag,status,place,lon,lat,depth_km,cell_id,Z,x_m,y_m,is_post,t_sec_pre0,t_sec_post0
usb000sqgg,2014-10-25T00:24:50.800Z,2.7,reviewed,"7 km N of Morrison, Oklahoma",-97.0179,36.3641,6.718,1229,1,-90499.9671116249,1480000.38436644,0,25662290.8,-12440109.2
usb000sqjb,2014-10-25T04:37:45.300Z,2.6,reviewed,"12 km E of Orlando, Oklahoma",-97.247,36.1281,4.512,1185,1,-111214.673843612,1453812.90184385,0,25677465.3,-12424934.7
usb000sqj5,2014-10-25T12:36:15Z,3.1,reviewed,"5 km WNW of Meridian, Oklahoma",-97.3044,35.8596,5,1099,1,-116746.305399764,1423817.20874694,0,25706175,-12396225
usb000sql8,2014-10-25T14:42:53.800Z,2.5,reviewed,"13 km WNW of Renfrow, Oklahoma",-97.7974,36.9573,6.2,1398,0,-158540.841280098,1547471.03809481,0,25713773.8,-12388626.2
usb000sqwe,2014-10-25T15:38:54.500Z,2.6,reviewed,"4 km NNE of Kremlin, Oklahoma",-97.8207,36.5907,8.338,1312,1,-161382.628195683,1506445.04649893,0,25717134.5,-12385265.5
usb000sql9,2014-10-25T16:36:15.600Z,2.7,reviewed,"4 km SSW of Cushing, Oklahoma",-96.7854,35.9457,5,1144,1,-70216.538401864,1432947.16150534,0,25720575.5999999,-12381824.4000001
usb000sqk2,2014-10-25T17:10:54.300Z,3.2,reviewed,"5 km ESE of Jones, Oklahoma",-97.2373,35.5446,6.819,1056,1,-111200.219225555,1388473.4422905,0,25722654.3,-12379745.7
usb000sqlf,2014-10-25T18:11:34.500Z,2.5,reviewed,"4 km SE of Wakita, Oklahoma",-97.8825,36.8603,4.339,1354,1,-166261.457329082,1536750.20261355,0,25726294.5,-12376105.5
usb000srd3,2014-10-25T18:34:20.600Z,2.6,reviewed,"2 km SW of Medford, Oklahoma",-97.7502,36.7932,3.559,1355,1,-154716.605367433,1529010.27581378,0,25727660.5999999,-12374739.4000001
usb000sqlb,2014-10-25T20:21:10.300Z,3.1,reviewed,"5 km NNE of Quinlan, Oklahoma",-99.0278,36.5062,5,1263,1,-268649.726763384,1499713.12931999,0,25734070.3,-12368329.7
usb000sqsw,2014-10-26T01:09:50.900Z,2.6,reviewed,"7 km SW of Glencoe, Oklahoma",-96.9735,36.172,4.054,1186,1,-86772.9712737167,1458444.24586614,0,25751390.9000001,-12351009.0999999
usb000sqvl,2014-10-26T12:39:26.800Z,2.5,reviewed,"5 km NW of Quinlan, Oklahoma",-99.0885,36.4945,7.91,1263,1,-274076.207456797,1498576.50034176,0,25792766.8,-12309633.2
usb000sqrz,2014-10-26T18:23:10Z,3.7,reviewed,"5 km NW of Quinlan, Oklahoma",-99.0885,36.4904,8.649,1263,1,-274091.131037675,1498117.46317112,0,25813390,-12289010
usb000sqtt,2014-10-27T02:16:14.500Z,2.6,reviewed,"10 km WNW of Langston, Oklahoma",-97.3707,35.9673,3.779,1142,1,-122505.944453221,1435959.25122678,0,25841774.5,-12260625.5
usb000sqv0,2014-10-27T10:42:30.300Z,3.5,reviewed,"5 km NNW of Quinlan, Oklahoma",-99.0809,36.4996,7.121,1263,1,-273383.49548929,1499125.60935819,0,25872150.3,-12230249.7
usb000sr3g,2014-10-28T02:56:46.400Z,2.7,reviewed,"9 km NNE of Morrison, Oklahoma",-96.9829,36.3788,5,1229,1,-87371.2527578471,1481614.10300616,0,25930606.4000001,-12171793.5999999
usb000sr2r,2014-10-28T11:10:35.410Z,2.6,reviewed,"4 km SW of Bluff City, Kansas",-97.9188,37.0521,5,1397,0,-169033.140525837,1558300.50793974,0,25960235.4100001,-12142164.5899999
usb000sr3f,2014-10-28T12:46:13.500Z,2.8,reviewed,"5 km N of Quinlan, Oklahoma",-99.0498,36.5049,5.586,1263,1,-270605.74102341,1499629.99565932,0,25965973.5,-12136426.5
usb000sr3j,2014-10-28T13:11:36.700Z,2.8,reviewed,"5 km WNW of Langston, Oklahoma",-97.3054,35.9707,4.729,1142,1,-116664.92105671,1436257.77610556,0,25967496.7000001,-12134903.3
usb000sr9p,2014-10-29T00:29:08.900Z,3.1,reviewed,"5 km NNW of Mulhall, Oklahoma",-97.4324,36.1112,2.988,1184,1,-127777.073704902,1452153.54049474,0,26008148.9000001,-12094251.0999999
usb000srcn,2014-10-29T10:09:23.100Z,2.6,reviewed,"6 km SSW of Luther, Oklahoma",-97.2095,35.6058,5.985,1056,1,-108614.686408979,1395291.7739693,0,26042963.0999999,-12059436.9000001
usb000sres,2014-10-29T16:10:44.700Z,2.6,reviewed,"10 km NNW of Edmond, Oklahoma",-97.5285,35.7333,6.136,1098,1,-137029.519000653,1409976.73932424,0,26064644.7,-12037755.3
usb000srev,2014-10-29T16:53:31.600Z,3.1,reviewed,"10 km NNW of Edmond, Oklahoma",-97.5268,35.7338,5.947,1098,1,-136876.228350019,1410030.26218584,0,26067211.5999999,-12035188.4000001
usb000srsa,2014-10-29T19:16:12.200Z,2.6,reviewed,Oklahoma,-99.1409,36.3227,5,1220,0,-279360.458091291,1479495.45672052,0,26075772.2,-12026627.8
usb000srre,2014-10-29T23:30:26Z,2.5,reviewed,"7 km E of Orlando, Oklahoma",-97.2944,36.1482,5,1185,1,-115411.163552465,1456120.29574052,0,26091026,-12011374
usb000srkw,2014-10-30T03:09:22.840Z,2.7,reviewed,"2 km ENE of Bluff City, Kansas",-97.8439,37.0836,8.55,1398,0,-162367.327860116,1561698.86955841,0,26104162.8399999,-11998237.1600001
usb000srra,2014-10-30T03:14:20.300Z,2.5,reviewed,"4 km S of Cushing, Oklahoma",-96.7685,35.9441,4.292,1144,1,-68707.1222625475,1432755.6495949,0,26104460.3,-11997939.7
usb000srlj,2014-10-30T06:26:18.300Z,2.6,reviewed,"7 km WNW of Meridian, Oklahoma",-97.3271,35.8562,5.333,1099,1,-118783.184225502,1423464.67382245,0,26115978.3,-11986421.7
usb000srqx,2014-10-30T13:07:57.200Z,2.9,reviewed,"9 km WSW of Lamont, Oklahoma",-97.6506,36.6504,5.212,1312,1,-146190.796004875,1512856.72328654,0,26140077.2,-11962322.8
usb000srt5,2014-10-30T18:07:09.300Z,2.6,reviewed,"11 km N of Coyle, Oklahoma",-97.2522,36.057,5,1185,1,-111783.327737851,1445857.17848812,0,26158029.3,-11944370.7
usb000srth,2014-10-30T18:57:02.100Z,3.3,reviewed,"10 km NNW of Coyle, Oklahoma",-97.2577,36.045,3.793,1185,1,-112292.065998057,1444519.93545729,0,26161022.0999999,-11941377.9000001
usb000ss14,2014-10-31T00:39:28.300Z,3.2,reviewed,"10 km NNE of Guthrie, Oklahoma",-97.3781,35.9662,4.542,1142,1,-123169.057405321,1435845.65099982,0,26181568.3,-11920831.7
usb000sryz,2014-10-31T00:49:33.900Z,3.1,reviewed,"4 km N of Hunter, Oklahoma",-97.6706,36.6076,3.584,1312,1,-148046.264294329,1508093.60942645,0,26182173.9000001,-11920226.0999999
usb000ss16,2014-10-31T01:01:55.800Z,2.5,reviewed,"4 km NW of Quinlan, Oklahoma",-99.0757,36.4864,8.152,1263,1,-272970.082634819,1497632.7803502,0,26182915.8,-11919484.2
usb000ss18,2014-10-31T06:13:18.800Z,2.6,reviewed,"4 km NW of Quinlan, Oklahoma",-99.0749,36.4899,7.462,1263,1,-272886.423441438,1498022.34457476,0,26201598.8,-11900801.2
usb000srxu,2014-10-31T06:22:59.400Z,3.4,reviewed,"5 km NW of Quinlan, Oklahoma",-99.0812,36.4912,7.446,1263,1,-273440.609597383,1498186.00202713,0,26202179.4000001,-11900220.5999999
usb000ss35,2014-10-31T09:23:29.900Z,2.6,reviewed,"4 km N of Quinlan, Oklahoma",-99.0533,36.4933,7.907,1263,1,-270957.927689777,1498341.20760433,0,26213009.9000001,-11889390.0999999
usb000srzg,2014-10-31T09:32:14.400Z,2.8,reviewed,"10 km N of Coyle, Oklahoma",-97.2527,36.0523,4.381,1185,1,-111834.89779223,1445331.47205405,0,26213534.4000001,-11888865.5999999
usb000srzf,2014-10-31T11:23:05.500Z,2.6,reviewed,"10 km WNW of Langston, Oklahoma",-97.3703,35.9658,4.767,1142,1,-122472.618945727,1435790.78293487,0,26220185.5,-11882214.5
usb000ss3u,2014-10-31T16:37:16.800Z,2.6,reviewed,Oklahoma,-97.5053,36.0489,3.943,1184,1,-134390.087083815,1445277.99148928,0,26239036.8,-11863363.2
usc000st8a,2014-10-31T19:43:11Z,2.5,reviewed,"3 km SW of Mulhall, OK",-97.4318,36.0415,3.831,1184,1,-127841.152547129,1444347.98317041,0,26250191,-11852209
usc000stpd,2014-11-01T02:53:39.800Z,2.5,reviewed,"6 km N of Spencer, Oklahoma",-97.3815,35.5854,6.572,1056,1,-124092.6890699,1393218.8500876,0,26276019.8,-11826380.2
usc000stb1,2014-11-01T06:03:16Z,3,reviewed,"10 km N of Coyle, Oklahoma",-97.2529,36.0481,5,1185,1,-111858.952539056,1444861.40306293,0,26287396,-11815004
usc000strf,2014-11-01T06:43:01.400Z,2.9,reviewed,"8 km SE of Cherokee, Oklahoma",-98.294,36.7018,5.375,1310,1,-203027.120512441,1519796.06802682,0,26289781.4000001,-11812618.5999999
usc000strj,2014-11-01T18:30:45.300Z,2.8,reviewed,"6 km SSW of Renfrow, Oklahoma",-97.6895,36.8717,3.55,1355,1,-149194.98613777,1537706.93123231,0,26332245.3,-11770154.7
usc000stjf,2014-11-01T23:59:21.880Z,2.5,reviewed,Kansas,-98.017,37.1556,5,1440,0,-177436.490010409,1570074.62326766,0,26351961.8800001,-11750438.1199999
usc000stfh,2014-11-02T00:58:36.100Z,3.1,reviewed,"4 km NNW of Medford, Oklahoma",-97.7538,36.8427,3.653,1355,1,-154932.46459698,1534561.14681471,0,26355516.0999999,-11746883.9000001
usc000stsh,2014-11-02T04:18:53.100Z,2.6,reviewed,"10 km NNE of Guthrie, Oklahoma",-97.3774,35.9692,4.861,1142,1,-123101.629677537,1436180.64937489,0,26367533.0999999,-11734866.9000001
usc000stsf,2014-11-02T05:46:17.200Z,2.6,reviewed,"3 km WNW of Jet, Oklahoma",-98.2171,36.677,5,1310,1,-196287.267796053,1516856.89838996,0,26372777.2,-11729622.8
usc000strz,2014-11-02T08:25:37.800Z,2.5,reviewed,"6 km NNW of Hunter, Oklahoma",-97.693,36.6195,4.802,1312,1,-150007.364617444,1509461.65161703,0,26382337.8,-11720062.2
usc000strk,2014-11-02T10:31:37.300Z,2.5,reviewed,"10 km SSE of Mulhall, Oklahoma",-97.3758,35.9739,4.601,1142,1,-122951.024606629,1436704.83141676,0,26389897.3,-11712502.7
usc000strg,2014-11-02T11:40:18.100Z,2.5,reviewed,"3 km NW of Mulhall, Oklahoma",-97.4373,36.087,5.301,1184,1,-128255.13204778,1449450.27131323,0,26394018.0999999,-11708381.9000001
usc000str5,2014-11-02T13:14:13.400Z,2.5,reviewed,"11 km W of Jefferson, Oklahoma",-97.9204,36.7289,5,1311,1,-169905.788242991,1522098.38543612,0,26399653.4000001,-11702746.5999999
usc000stqt,2014-11-02T14:00:19.600Z,2.6,reviewed,"5 km NNE of Wellston, Oklahoma",-97.0395,35.743,5.803,1100,1,-93181.1116341814,1410470.37551962,0,26402419.5999999,-11699980.4000001
usc000stqk,2014-11-02T22:45:41.600Z,2.7,reviewed,"5 km NW of Mulhall, Oklahoma",-97.4488,36.1064,5,1184,1,-129248.115967409,1451638.2200606,0,26433941.5999999,-11668458.4000001
usc000stqj,2014-11-02T23:51:38.100Z,2.6,reviewed,"6 km SSE of Guthrie, Oklahoma",-97.4071,35.8269,4.079,1098,1,-125991.715760316,1420287.33344997,0,26437898.0999999,-11664501.9000001
usc000stp8,2014-11-03T00:07:05.300Z,2.8,reviewed,"6 km S of Guthrie, Oklahoma",-97.4288,35.8181,4.576,1098,1,-127949.401620208,1419331.11865106,0,26438825.3,-11663574.7
usc000stpj,2014-11-03T01:46:05.800Z,2.6,reviewed,"7 km SW of Deer Creek, Oklahoma",-97.5642,36.7539,4.879,1356,0,-138348.361462739,1524321.1000597,0,26444765.8,-11657634.2
usc000stk9,2014-11-03T02:12:43.600Z,2.7,reviewed,"7 km WNW of Cherokee, Oklahoma",-98.4285,36.7923,9.486,1352,0,-214669.256078671,1530227.71781771,0,26446363.5999999,-11656036.4000001
usc000stp7,2014-11-03T03:54:57.100Z,2.8,reviewed,Oklahoma,-97.7538,36.8413,3.314,1355,1,-154935.359166081,1534404.31654004,0,26452497.0999999,-11649902.9000001
usc000stpq,2014-11-03T04:28:24Z,2.7,reviewed,"4 km NNW of Medford, Oklahoma",-97.7548,36.8447,5,1355,1,-155016.658110349,1534786.82097135,0,26454504,-11647896
usc000stl7,2014-11-03T05:58:29.100Z,3,reviewed,"6 km SSW of Luther, Oklahoma",-97.2121,35.6063,5.941,1056,1,-108847.443270154,1395350.71828061,0,26459909.0999999,-11642490.9000001
usc000stla,2014-11-03T07:10:32.500Z,3.3,reviewed,"6 km SSW of Luther, Oklahoma",-97.2105,35.6073,6.009,1056,1,-108702.343986828,1395460.8260922,0,26464232.5,-11638167.5
usc000stpy,2014-11-03T08:09:23.900Z,2.5,reviewed,"4 km NNW of Medford, Oklahoma",-97.7557,36.8457,5,1355,1,-155094.084057398,1534900.3111735,0,26467763.9000001,-11634636.0999999
usc000stmx,2014-11-03T10:50:51.950Z,2.6,reviewed,"10 km NNW of McPherson, Kansas",-97.7028,38.4622,5,1742,0,-147175.644977466,1715949.17131175,0,26477451.95,-11624948.05
usc000stp4,2014-11-03T14:20:47.100Z,2.8,reviewed,"5 km W of Pawnee, Oklahoma",-96.8657,36.3441,4.064,1230,1,-76988.9065703332,1477626.17425108,0,26490047.0999999,-11612352.9000001
usc000stpx,2014-11-03T16:37:59Z,2.9,reviewed,"6 km S of Guthrie, Oklahoma",-97.4144,35.8183,4.675,1098,1,-126659.640401038,1419334.21969652,0,26498279,-11604121
usc000stqx,2014-11-03T18:15:39.800Z,2.5,reviewed,"7 km ENE of Carmen, Oklahoma",-98.386,36.6085,5,1309,0,-211430.168763451,1509547.46829254,0,26504139.8,-11598260.2
usc000stt1,2014-11-03T22:16:50.900Z,3,reviewed,"11 km SSW of Guthrie, Oklahoma",-97.4563,35.7762,4.906,1098,1,-130483.730766545,1414677.69128525,0,26518610.9000001,-11583789.0999999
usc000stt5,2014-11-03T22:27:50.400Z,2.8,reviewed,"9 km W of Jefferson, Oklahoma",-97.8916,36.7367,3.474,1311,1,-167340.678460344,1522920.97704176,0,26519270.4000001,-11583129.5999999
usc000stt7,2014-11-03T22:42:34.500Z,2.6,reviewed,"1 km SSE of Choctaw, Oklahoma",-97.2648,35.4881,5.912,1013,1,-113755.76197574,1382181.94977119,0,26520154.5,-11582245.5
usc000stti,2014-11-04T00:50:57Z,2.8,reviewed,"8 km SSW of Glencoe, Oklahoma",-96.9757,36.1607,5,1186,1,-86982.0546564944,1457180.76781162,0,26527857,-11574543
usc000stzr,2014-11-04T02:34:26.300Z,2.7,reviewed,"10 km W of Medford, Oklahoma",-97.8466,36.8092,5,1355,1,-163202.43135143,1530963.81558547,0,26534066.3,-11568333.7
usc000stw5,2014-11-04T04:16:48.700Z,3,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5583,36.7535,4.322,1356,0,-137827.307472054,1524267.71884116,0,26540208.7,-11562191.3
usc000su03,2014-11-04T07:44:51Z,2.5,reviewed,"1 km SSW of Choctaw, Oklahoma",-97.273,35.4859,7.26,1013,1,-114496.522381066,1381945.55828271,0,26552691,-11549709
usc000stwd,2014-11-04T14:03:32.100Z,2.8,reviewed,"2 km NNE of Aline, Oklahoma",-98.4327,36.5312,4.663,1266,0,-215789.13693921,1500995.72821606,0,26575412.0999999,-11526987.9000001
usc000stwh,2014-11-04T14:06:44.900Z,2.6,reviewed,"6 km NW of Velma, Oklahoma",-97.7135,34.505,5,796,1,-156091.042808953,1272839.08743244,0,26575604.9000001,-11526795.0999999
usc000stz3,2014-11-04T16:46:11.300Z,2.6,reviewed,"7 km WSW of Perry, Oklahoma",-97.366,36.2558,2.956,1228,1,-121621.512259382,1468259.47854315,0,26585171.3,-11517228.7
usc000stz7,2014-11-04T16:46:37.200Z,3,reviewed,"6 km NE of Kremlin, Oklahoma",-97.7776,36.5872,5,1312,1,-157570.128677107,1505980.70016355,0,26585197.2,-11517202.8
usc000su0h,2014-11-04T18:49:10.700Z,2.8,reviewed,"6 km NW of Medford, Oklahoma",-97.785,36.8517,5,1355,1,-157669.44383706,1535620.65555304,0,26592550.7000001,-11509849.3
usc000su10,2014-11-04T20:06:58.800Z,2.5,reviewed,"3 km ENE of Guthrie, Oklahoma",-97.3908,35.8904,4.587,1142,1,-124428.266153204,1427375.24491972,0,26597218.8,-11505181.2
usc000subt,2014-11-04T21:24:53Z,2.8,reviewed,"7 km NNW of Velma, Oklahoma",-97.72,34.52,5,796,1,-156652.737238861,1274526.91614561,0,26601893,-11500507
usc000sucx,2014-11-04T23:10:15.300Z,2.8,reviewed,"7 km ESE of Nash, Oklahoma",-97.9815,36.6318,3.613,1311,1,-175537.59001173,1511333.48214301,0,26608215.3,-11494184.7
usc000sudh,2014-11-04T23:13:50.300Z,3.2,reviewed,"5 km ENE of McLoud, Oklahoma",-97.0329,35.4607,6.261,1014,1,-92932.9880716447,1378862.95699949,0,26608430.3,-11493969.7
usc000sue5,2014-11-05T02:05:38.700Z,3,reviewed,"6 km NE of Kremlin, Oklahoma",-97.7806,36.5865,5,1312,1,-157837.492968199,1505907.27438864,0,26618738.7000001,-11483661.3
usc000sujq,2014-11-05T03:37:22.700Z,2.5,reviewed,"6 km N of Lamont, Oklahoma",-97.5569,36.7522,7.574,1313,0,-137705.878416226,1524120.06252018,0,26624242.7,-11478157.3
usc000sujt,2014-11-05T03:51:48.900Z,2.6,reviewed,"5 km NE of Kremlin, Oklahoma",-97.7831,36.5846,5.738,1312,1,-158063.067576345,1505698.61851589,0,26625108.9000001,-11477291.0999999
usc000suh5,2014-11-05T09:32:31.920Z,2.8,reviewed,"4 km N of Anthony, Kansas",-98.032,37.1974,7.36,1440,0,-178655.701480014,1574785.66062536,0,26645551.9200001,-11456848.0799999
usc000suk6,2014-11-05T10:03:28Z,2.8,reviewed,"6 km N of Lamont, Oklahoma",-97.5558,36.7512,5,1313,0,-137610.427538832,1524006.44857879,0,26647408,-11454992
usc000suhh,2014-11-05T10:07:27.400Z,3.2,reviewed,"5 km NNW of Anthony, Kansas",-98.0516,37.1979,8.09,1440,0,-180377.479378541,1574878.70100628,0,26647647.4000001,-11454752.5999999
usc000sujv,2014-11-05T12:52:40.400Z,2.8,reviewed,"7 km NW of Perkins, Oklahoma",-97.0955,36.0187,2.461,1143,1,-97844.8948324002,1441395.61396397,0,26657560.4000001,-11444839.5999999
usc000suux,2014-11-06T00:22:07.480Z,2.6,reviewed,"7 km NNW of Anthony, Kansas",-98.0497,37.2192,7.05,1440,0,-180158.980321389,1577261.39284041,0,26698927.48,-11403472.52
usc000suv5,2014-11-06T01:35:02.790Z,3.2,reviewed,"6 km N of Anthony, Kansas",-98.039,37.2082,10.67,1440,0,-179245.090658154,1576008.79616821,0,26703302.79,-11399097.21
usc000sv6m,2014-11-06T02:45:43.680Z,2.6,reviewed,"5 km N of Anthony, Kansas",-98.0412,37.2057,6.64,1440,0,-179444.476020353,1575732.86578423,0,26707543.6800001,-11394856.3199999
usc000suw7,2014-11-06T04:24:42.790Z,2.5,reviewed,"3 km NNE of Anthony, Kansas",-98.0157,37.186,5,1440,0,-177249.896669777,1573477.96649697,0,26713482.79,-11388917.21
usc000suwr,2014-11-06T06:19:36.380Z,2.5,reviewed,"5 km SW of Bluff City, Kansas",-97.9208,37.0473,5,1397,0,-169220.173012604,1557766.32993024,0,26720376.3800001,-11382023.6199999
usc000sv8k,2014-11-07T01:13:34.800Z,2.8,reviewed,"10 km E of Red Rock, Oklahoma",-97.0593,36.4485,6.158,1272,1,-94075.2522751951,1489493.97068588,0,26788414.8,-11313985.2
usc000sve9,2014-11-07T01:46:02.400Z,2.5,reviewed,"6 km E of Amorita, Oklahoma",-98.2234,36.9244,4.299,1396,0,-196196.487575566,1544580.62210102,0,26790362.4000001,-11312037.5999999
usc000svd5,2014-11-07T05:23:39Z,2.5,reviewed,"4 km S of Nescatunga, Oklahoma",-98.1604,36.7099,4.103,1310,1,-191184.519768192,1520426.18919613,0,26803419,-11298981
usc000svd2,2014-11-07T08:09:21.800Z,2.5,reviewed,"4 km S of Nescatunga, Oklahoma",-98.1563,36.7108,4.865,1310,1,-190819.465114473,1520518.75266741,0,26813361.8,-11289038.2
usc000svcz,2014-11-07T12:38:30.100Z,2.7,reviewed,"8 km W of Billings, Oklahoma",-97.5418,36.5146,4.832,1270,0,-136802.245311594,1497483.84139617,0,26829510.0999999,-11272889.9000001
usc000svfl,2014-11-07T14:44:34.100Z,2.6,reviewed,"10 km S of Wilson, Oklahoma",-97.4417,34.0647,13.511,668,0,-132080.266629401,1223209.40811938,0,26837074.0999999,-11265325.9000001
usc000svfb,2014-11-07T16:00:29.600Z,2.9,reviewed,"10 km SSW of Wilson, Oklahoma",-97.4701,34.0731,5,711,0,-134667.383028052,1224188.00628681,0,26841629.5999999,-11260770.4000001
usc000svfq,2014-11-07T16:39:44.500Z,2.5,reviewed,"9 km SE of Medford, Oklahoma",-97.649,36.7484,3.355,1312,1,-145858.601612941,1523831.79425625,0,26843984.5,-11258415.5
usc000svfw,2014-11-07T16:57:57.400Z,2.8,reviewed,"5 km S of Nescatunga, Oklahoma",-98.1455,36.7076,5,1310,1,-189871.98649772,1520138.70686794,0,26845077.4000001,-11257322.5999999
usc000svhe,2014-11-07T19:02:07.800Z,2.5,reviewed,"9 km S of Guthrie, Oklahoma",-97.4435,35.7968,5.45,1098,1,-129301.913295166,1416966.40004909,0,26852527.8,-11249872.2
usc000svhg,2014-11-07T19:04:05.700Z,2.8,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5627,36.7561,4.347,1356,0,-138211.6504986,1524565.36280907,0,26852645.7,-11249754.3
usc000svhd,2014-11-07T20:08:51.400Z,3.2,reviewed,"6 km NNE of Kremlin, Oklahoma",-97.8147,36.6065,5.876,1312,1,-160817.069691221,1508204.56724801,0,26856531.4000001,-11245868.5999999
usc000svj7,2014-11-07T22:32:59.800Z,2.8,reviewed,"5 km ENE of Covington, Oklahoma",-97.5263,36.3296,8.131,1227,1,-135759.872897601,1476741.60515334,0,26865179.8,-11237220.2
usc000svk7,2014-11-08T00:57:03Z,2.6,reviewed,"8 km SE of Cherokee, Oklahoma",-98.2938,36.7,5.194,1310,1,-203014.290170018,1519594.0408443,0,26873823,-11228577
usc000svmu,2014-11-08T09:28:00.800Z,3,reviewed,"9 km SE of Glencoe, Oklahoma",-96.8468,36.1734,5.264,1187,1,-75478.4845651768,1458492.87559622,0,26904480.8,-11197919.2
usc000svmz,2014-11-08T10:10:18.500Z,3,reviewed,"11 km N of Perry, Oklahoma",-97.2978,36.3933,6.373,1228,1,-115339.412679453,1483574.01423978,0,26907018.5,-11195381.5
usc000svpx,2014-11-08T17:20:09.200Z,2.5,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5555,36.7554,6.222,1356,0,-137576.193325561,1524476.5010317,0,26932809.2,-11169590.8
usc000svqt,2014-11-08T21:08:30.500Z,2.5,reviewed,"4 km SW of Foster, Oklahoma",-97.5172,34.5875,3.658,797,0,-138063.451553285,1281760.04775357,0,26946510.5,-11155889.5
usc000svru,2014-11-09T00:35:15.500Z,3.3,reviewed,"5 km ENE of Covington, Oklahoma",-97.5266,36.3298,11.185,1227,1,-135786.194874316,1476764.43251183,0,26958915.5,-11143484.5
usc000svrx,2014-11-09T01:20:39.200Z,3,reviewed,"5 km N of Nash, Oklahoma",-98.0413,36.7135,4.733,1311,1,-180637.775305623,1520596.41789774,0,26961639.2,-11140760.8
usc000sx9e,2014-11-09T03:19:42.100Z,2.5,reviewed,"5 km ENE of Covington, Oklahoma",-97.5289,36.3258,5,1227,1,-135997.962552393,1476319.74699749,0,26968782.0999999,-11133617.9000001
usc000svu9,2014-11-09T12:55:44.700Z,3.1,reviewed,"2 km ESE of Perry, Oklahoma",-97.2619,36.2761,7.026,1228,1,-112323.368552214,1470404.80175881,0,27003344.7,-11099055.3
usc000swev,2014-11-09T12:57:16.200Z,2.7,reviewed,"10 km WSW of Wakita, Oklahoma",-98.0305,36.8544,4.865,1354,1,-179344.949542649,1536358.41257878,0,27003436.2000001,-11098963.8
usc000swez,2014-11-09T14:30:33.800Z,2.6,reviewed,"6 km N of Lamont, Oklahoma",-97.5559,36.7516,3.76,1313,0,-137618.53806974,1524051.40160711,0,27009033.8,-11093366.2
usc000svvp,2014-11-09T18:39:54.700Z,3.1,reviewed,"6 km ENE of Covington, Oklahoma",-97.5206,36.3306,5,1227,1,-135251.125961392,1476845.47150578,0,27023994.7,-11078405.3
usc000svvx,2014-11-09T20:10:18.900Z,3.8,reviewed,"8 km NW of Perkins, Oklahoma",-97.0975,36.0244,3.412,1143,1,-98016.1460194905,1442035.94493971,0,27029418.9000001,-11072981.0999999
usc000svxf,2014-11-10T02:11:30.300Z,3.1,reviewed,"7 km NW of Perkins, Oklahoma",-97.093,36.0242,4.74,1143,1,-97614.5328381062,1442008.91771349,0,27051090.3,-11051309.7
usc000svxg,2014-11-10T02:18:03.900Z,2.7,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5633,36.7543,4.627,1356,0,-138268.029432326,1524364.59845246,0,27051483.9000001,-11050916.0999999
usc000svxi,2014-11-10T02:19:57.300Z,2.6,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5666,36.757,4.244,1356,0,-138554.889299253,1524671.86043613,0,27051597.3,-11050802.7
usc000svxj,2014-11-10T02:28:57Z,2.5,reviewed,"4 km N of Nash, Oklahoma",-98.0402,36.7095,4.851,1311,1,-180550.069479788,1520146.29797097,0,27052137,-11050263
usc000svxk,2014-11-10T02:30:56.700Z,3.5,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5646,36.7555,4.062,1356,0,-138380.78584781,1524500.91537205,0,27052256.7000001,-11050143.3
usc000swdd,2014-11-10T02:53:38.800Z,2.5,reviewed,"8 km WNW of Mulhall, Oklahoma",-97.4874,36.0969,5,1184,1,-132708.013277508,1450627.63180552,0,27053618.8,-11048781.2
usc000svxv,2014-11-10T03:24:27.300Z,2.8,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5686,36.7569,3.858,1356,0,-138731.944270557,1524663.57616036,0,27055467.3,-11046932.7
usc000svya,2014-11-10T04:32:47.500Z,2.8,reviewed,"8 km S of Guthrie, Oklahoma",-97.4323,35.8001,4.939,1098,1,-128293.177907418,1417320.66544371,0,27059567.5,-11042832.5
usc000sw0r,2014-11-10T13:08:21.900Z,2.5,reviewed,"7 km NW of Perkins, Oklahoma",-97.0973,36.021,4.042,1143,1,-98002.6813081668,1441655.01594337,0,27090501.9000001,-11011898.0999999
usc000sw2c,2014-11-10T13:19:45.800Z,2.5,reviewed,"6 km SE of Wakita, Oklahoma",-97.8749,36.8408,4.251,1354,1,-165633.417350799,1534552.55547517,0,27091185.8,-11011214.2
usc000sw3c,2014-11-10T18:00:19.100Z,2.7,reviewed,"7 km WSW of Orlando, Oklahoma",-97.4626,36.1297,9.322,1184,1,-130438.965099494,1454266.19046638,0,27108019.0999999,-10994380.9000001
usc000sw4z,2014-11-10T21:23:32.200Z,2.5,reviewed,"6 km SE of Wakita, Oklahoma",-97.874,36.8383,4.478,1354,1,-165559.442459309,1534270.94027931,0,27120212.2,-10982187.8
usc000sw9m,2014-11-11T14:09:41.900Z,3.5,reviewed,"6 km SW of Deer Creek, Oklahoma",-97.5648,36.7559,5.173,1356,0,-138397.735344366,1524546.01486901,0,27180581.9000001,-10921818.0999999
